SA4_CODE_2021,NegNil_Inc_BE_WFT,NegNil_Inc_BE_WPT,NegNil_Inc_BE_BAW,NegNil_Inc_1EFT_OthPT,NegNil_Inc_1EFT_OthAW,NegNil_Inc_1EFT_OthNW,NegNil_Inc_1EPT_OthAW,NegNil_Inc_1EPT_OthNW,NegNil_Inc_1AW_OthNW,NegNil_Inc_BNW,NegNil_Inc_LFsta_NS,NegNil_Inc_Tot,I_1_149_BE_WFT,I_1_149_BE_WPT,I_1_149_BE_BAW,I_1_149_1EFT_OthPT,I_1_149_1EFT_OthAW,I_1_149_1EFT_OthNW,I_1_149_1EPT_OthAW,I_1_149_1EPT_OthNW,I_1_149_1AW_OthNW,I_1_149_BNW,I_1_149_LFsta_NS,I_1_149_Tot,I_150_299_BE_WFT,I_150_299_BE_WPT,I_150_299_BE_BAW,I_150_299_1EFT_OthPT,I_150_299_1EFT_OthAW,I_150_299_1EFT_OthNW,I_150_299_1EPT_OthAW,I_150_299_1EPT_OthNW,I_150_299_1AW_OthNW,I_150_299_BNW,I_150_299_LFsta_NS,I_150_299_Tot,I_300_399_BE_WFT,I_300_399_BE_WPT,I_300_399_BE_BAW,I_300_399_1EFT_OthPT,I_300_399_1EFT_OthAW,I_300_399_1EFT_OthNW,I_300_399_1EPT_OthAW,I_300_399_1EPT_OthNW,I_300_399_1AW_OthNW,I_300_399_BNW,I_300_399_LFsta_NS,I_300_399_Tot,I_400_499_BE_WFT,I_400_499_BE_WPT,I_400_499_BE_BAW,I_400_499_1EFT_OthPT,I_400_499_1EFT_OthAW,I_400_499_1EFT_OthNW,I_400_499_1EPT_OthAW,I_400_499_1EPT_OthNW,I_400_499_1AW_OthNW,I_400_499_BNW,I_400_499_LFsta_NS,I_400_499_Tot,I_500_649_BE_WFT,I_500_649_BE_WPT,I_500_649_BE_BAW,I_500_649_1EFT_OthPT,I_500_649_1EFT_OthAW,I_500_649_1EFT_OthNW,I_500_649_1EPT_OthAW,I_500_649_1EPT_OthNW,I_500_649_1AW_OthNW,I_500_649_BNW,I_500_649_LFsta_NS,I_500_649_Tot,I_650_799_BE_WFT,I_650_799_BE_WPT,I_650_799_BE_BAW,I_650_799_1EFT_OthPT,I_650_799_1EFT_OthAW,I_650_799_1EFT_OthNW,I_650_799_1EPT_OthAW,I_650_799_1EPT_OthNW,I_650_799_1AW_OthNW,I_650_799_BNW,I_650_799_LFsta_NS,I_650_799_Tot,I_800_999_BE_WFT,I_800_999_BE_WPT,I_800_999_BE_BAW,I_800_999_1EFT_OthPT,I_800_999_1EFT_OthAW,I_800_999_1EFT_OthNW,I_800_999_1EPT_OthAW,I_800_999_1EPT_OthNW,I_800_999_1AW_OthNW,I_800_999_BNW,I_800_999_LFsta_NS,I_800_999_Tot,I_1000_1249_BE_WFT,I_1000_1249_BE_WPT,I_1000_1249_BE_BAW,I_1000_1249_1EFT_OthPT,I_1000_1249_1EFT_OthAW,I_1000_1249_1EFT_OthNW,I_1000_1249_1EPT_OthAW,I_1000_1249_1EPT_OthNW,I_1000_1249_1AW_OthNW,I_1000_1249_BNW,I_1000_1249_LFsta_NS,I_1000_1249_Tot,I_1250_1499_BE_WFT,I_1250_1499_BE_WPT,I_1250_1499_BE_BAW,I_1250_1499_1EFT_OthPT,I_1250_1499_1EFT_OthAW,I_1250_1499_1EFT_OthNW,I_1250_1499_1EPT_OthAW,I_1250_1499_1EPT_OthNW,I_1250_1499_1AW_OthNW,I_1250_1499_BNW,I_1250_1499_LFsta_NS,I_1250_1499_Tot,I_1500_1749_BE_WFT,I_1500_1749_BE_WPT,I_1500_1749_BE_BAW,I_1500_1749_1EFT_OthPT,I_1500_1749_1EFT_OthAW,I_1500_1749_1EFT_OthNW,I_1500_1749_1EPT_OthAW,I_1500_1749_1EPT_OthNW,I_1500_1749_1AW_OthNW,I_1500_1749_BNW,I_1500_1749_LFsta_NS,I_1500_1749_Tot,I_1750_1999_BE_WFT,I_1750_1999_BE_WPT,I_1750_1999_BE_BAW,I_1750_1999_1EFT_OthPT,I_1750_1999_1EFT_OthAW,I_1750_1999_1EFT_OthNW,I_1750_1999_1EPT_OthAW,I_1750_1999_1EPT_OthNW,I_1750_1999_1AW_OthNW,I_1750_1999_BNW,I_1750_1999_LFsta_NS,I_1750_1999_Tot,I_2000_2499_BE_WFT,I_2000_2499_BE_WPT,I_2000_2499_BE_BAW,I_2000_2499_1EFT_OthPT,I_2000_2499_1EFT_OthAW,I_2000_2499_1EFT_OthNW,I_2000_2499_1EPT_OthAW,I_2000_2499_1EPT_OthNW,I_2000_2499_1AW_OthNW,I_2000_2499_BNW,I_2000_2499_LFsta_NS,I_2000_2499_Tot,I_2500_2999_BE_WFT,I_2500_2999_BE_WPT,I_2500_2999_BE_BAW,I_2500_2999_1EFT_OthPT,I_2500_2999_1EFT_OthAW,I_2500_2999_1EFT_OthNW,I_2500_2999_1EPT_OthAW,I_2500_2999_1EPT_OthNW,I_2500_2999_1AW_OthNW,I_2500_2999_BNW,I_2500_2999_LFsta_NS,I_2500_2999_Tot,I_3000_3499_BE_WFT,I_3000_3499_BE_WPT,I_3000_3499_BE_BAW,I_3000_3499_1EFT_OthPT,I_3000_3499_1EFT_OthAW,I_3000_3499_1EFT_OthNW,I_3000_3499_1EPT_OthAW,I_3000_3499_1EPT_OthNW,I_3000_3499_1AW_OthNW,I_3000_3499_BNW,I_3000_3499_LFsta_NS,I_3000_3499_Tot,I_3500_3999_BE_WFT,I_3500_3999_BE_WPT,I_3500_3999_BE_BAW,I_3500_3999_1EFT_OthPT,I_3500_3999_1EFT_OthAW,I_3500_3999_1EFT_OthNW,I_3500_3999_1EPT_OthAW,I_3500_3999_1EPT_OthNW,I_3500_3999_1AW_OthNW,I_3500_3999_BNW,I_3500_3999_LFsta_NS,I_3500_3999_Tot,I_4000more_BE_WFT,I_4000more_BE_WPT,I_4000more_BE_BAW,I_4000more_1EFT_OthPT,I_4000more_1EFT_OthAW,I_4000more_1EFT_OthNW,I_4000more_1EPT_OthAW,I_4000more_1EPT_OthNW
207,8,3,0,5,0,12,0,11,7,1276,8,1331,5,5,0,0,0,3,0,30,9,400,3,464,0,7,0,0,0,4,5,54,4,211,0,285,0,0,0,0,0,5,0,54,4,120,3,191,9,19,0,0,0,7,0,88,11,782,6,925,6,31,0,5,0,28,5,146,19,433,4,678,11,70,4,18,3,52,18,223,35,2303,26,2759,13,131,3,40,5,141,17,265,39,1391,15,2066,40,231,17,91,14,223,29,319,52,1409,18,2434,82,291,17,274,24,285,26,327,41,1498,14,2883,92,147,5,283,39,274,32,212,23,577,0,1679,193,168,12,368,38,249,30,214,25,779,8,2087,915,264,15,849,85,561,52,347,41,1020,18,4159,1134,190,29,645,80,273,28,182,21,592,11,3192,1052,126,19,498,61,278,18,139,25,410,9,2636,923,72,10,298,34,101,16,96,3,189,0,1754,2653,270,27,1008,129,776,35,340
208,13,5,3,0,3,14,0,13,3,768,12,833,0,4,4,4,0,3,0,20,8,278,10,327,0,7,0,0,0,4,3,46,9,171,0,244,0,0,0,0,0,0,0,42,8,91,0,143,0,18,4,0,0,5,0,84,16,643,4,779,3,21,3,7,0,19,10,128,18,366,0,569,15,57,6,20,0,63,7,211,40,2213,27,2665,20,109,7,27,7,121,10,311,46,1334,8,2000,32,198,6,99,8,264,22,363,54,1530,3,2584,93,303,9,331,41,349,42,393,40,1462,22,3092,99,157,8,330,35,316,38,281,27,590,4,1886,212,155,18,446,47,333,36,251,29,701,3,2229,1254,350,37,1098,118,663,52,388,54,948,20,4983,1736,213,17,984,110,326,50,228,34,523,9,4231,1645,140,27,713,98,300,31,160,16,371,9,3514,1471,83,14,410,75,116,14,90,8,193,3,2484,4093,289,45,1298,175,918,55,379
209,16,4,4,7,3,8,0,15,11,1289,30,1381,0,9,0,0,0,6,0,26,4,404,11,468,0,0,0,0,0,5,0,66,8,212,6,305,0,0,0,0,0,5,0,51,6,187,4,256,9,18,3,4,0,15,3,99,25,1061,27,1265,3,28,0,10,0,53,3,177,30,515,16,829,13,65,7,21,7,125,21,364,48,4285,67,5024,17,129,14,59,6,283,30,437,34,2044,17,3078,40,249,20,151,15,539,49,482,74,1787,28,3427,136,353,37,476,62,606,78,469,83,1651,21,3973,175,193,11,581,52,524,60,284,55,522,15,2459,408,230,20,660,85,452,41,183,34,533,12,2652,1973,376,53,1680,203,844,95,319,72,601,20,6231,2322,207,32,1212,183,332,45,172,38,290,9,4834,1887,124,21,751,113,278,33,95,15,158,8,3482,1503,60,21,408,83,94,11,32,7,69,0,2288,2546,124,47,719,144,445,28,112
210,4,4,0,3,0,11,0,7,5,1024,11,1077,0,3,4,0,0,3,0,22,0,266,0,309,0,5,0,0,0,3,0,36,6,149,4,198,0,0,0,0,0,6,0,40,6,124,6,179,8,13,0,3,0,13,0,73,13,772,12,895,3,17,0,6,0,33,3,147,15,419,13,652,10,50,3,4,3,93,10,255,41,3372,49,3894,15,92,6,41,3,203,15,320,48,1584,19,2353,29,158,16,113,16,417,25,319,63,1217,14,2386,107,252,17,364,34,470,41,284,61,1076,15,2729,153,128,17,390,33,402,26,173,29,340,9,1694,334,153,20,475,67,360,20,122,32,304,8,1905,1530,213,43,1073,139,637,69,187,39,347,9,4272,1660,129,25,794,140,229,41,82,22,156,11,3296,1381,65,22,470,95,208,20,39,17,83,13,2413,1064,23,10,255,65,62,8,9,0,30,5,1542,1698,70,30,391,101,263,22,62
211,14,7,0,4,0,16,0,19,5,1347,23,1440,3,6,0,4,0,3,0,39,6,463,4,536,0,6,0,3,0,9,3,69,22,223,0,333,3,0,0,3,0,6,0,56,14,163,0,246,5,26,3,14,0,14,5,118,25,1083,13,1303,6,40,0,17,6,40,5,198,36,598,0,937,11,88,9,33,6,123,5,373,64,4047,49,4814,24,130,8,68,4,258,39,531,82,2611,25,3780,63,259,18,198,18,485,34,557,77,2576,15,4296,146,372,22,564,45,601,70,550,72,2271,32,4741,203,236,14,535,54,480,39,312,55,734,6,2671,396,229,12,721,77,489,49,238,58,696,8,2975,2030,419,55,1644,189,887,96,375,64,744,22,6524,2224,238,34,1287,182,316,58,170,30,321,8,4865,1873,127,29,855,125,312,37,72,16,208,12,3656,1435,63,14,431,66,106,19,51,7,82,0,2280,2415,156,30,778,161,520,24,145
212,16,6,11,9,0,20,0,29,10,2808,37,2942,5,16,0,0,0,9,3,52,15,603,10,714,0,12,0,3,0,7,0,116,23,355,10,533,0,0,0,4,0,10,4,89,18,305,9,434,4,36,3,7,0,24,6,185,21,1778,20,2087,6,41,4,26,0,78,9,331,40,853,17,1406,24,135,14,37,6,273,17,518,85,6577,110,7791,33,216,19,85,15,643,30,682,92,3181,45,5048,92,394,31,260,37,987,57,663,107,2626,37,5290,336,531,53,888,93,1069,93,627,106,2274,48,6116,397,345,36,919,98,847,72,340,58,616,12,3734,920,367,47,1125,134,780,69,239,49,668,30,4423,3676,535,63,2295,274,1152,116,346,80,724,32,9292,3153,255,33,1590,200,411,65,158,25,331,13,6241,2278,141,35,848,124,325,27,77,23,213,18,4102,1600,57,12,392,61,94,17,37,6,93,3,2372,2453,109,27,732,133,421,26,98
213,8,4,6,9,0,14,0,24,3,2494,36,2600,5,9,0,4,0,3,0,48,4,489,4,576,0,3,0,5,0,4,0,86,10,354,0,474,0,0,0,3,0,16,0,87,12,266,0,387,3,32,0,10,0,28,3,160,20,1511,25,1786,0,30,9,6,3,80,7,271,46,749,16,1211,16,90,10,34,3,226,22,480,69,5671,75,6695,28,190,14,78,18,500,34,577,103,2498,40,4074,64,359,17,214,26,887,46,579,120,1837,25,4178,233,484,29,793,81,1002,95,561,112,1661,32,5094,328,310,29,806,100,854,58,285,72,467,8,3321,717,283,37,891,97,745,56,209,53,396,16,3497,3175,481,83,2112,320,1303,120,313,89,482,17,8497,3342,224,51,1494,256,471,68,135,40,176,21,6274,2631,136,37,967,161,375,35,65,29,116,12,4569,2124,51,24,524,103,119,20,28,10,50,3,3066,4112,107,52,805,200,481,33,80
214,10,0,6,5,0,9,0,14,5,587,10,638,0,3,0,4,0,5,0,17,7,249,4,285,0,0,0,0,0,0,3,31,6,152,0,199,0,0,0,0,0,8,0,29,10,91,0,137,3,19,5,5,0,12,4,74,15,723,8,862,5,19,0,8,0,14,4,140,24,370,4,586,15,55,11,16,8,61,7,270,40,3034,44,3564,12,96,10,37,4,122,18,341,68,1915,36,2656,41,170,16,98,11,296,32,406,67,1918,23,3078,107,259,21,311,36,327,57,351,71,1722,23,3275,127,128,21,362,40,295,27,180,27,480,5,1698,284,185,16,415,47,263,37,163,42,548,8,2002,1147,276,29,989,121,511,80,273,62,639,9,4134,1289,174,33,786,98,180,30,105,16,333,11,3049,973,74,19,515,84,175,27,75,7,229,11,2197,618,41,12,231,46,67,7,35,0,90,5,1147,1223,159,18,575,64,341,21,159
215,7,6,0,10,5,3,0,0,4,261,7,311,0,0,4,3,0,0,0,12,3,110,4,141,5,0,0,7,0,5,0,24,3,63,0,102,0,0,0,4,0,0,0,17,3,51,3,79,26,18,4,9,3,15,0,48,14,451,11,593,3,18,0,14,3,16,0,91,12,180,4,346,42,36,11,31,7,77,6,179,20,2002,48,2459,58,81,16,60,3,143,12,218,45,960,12,1603,86,144,14,140,15,208,23,214,32,829,16,1714,180,157,20,311,26,200,28,168,29,681,23,1830,131,75,6,266,24,153,18,72,17,158,3,925,333,84,15,345,27,125,14,54,22,184,6,1218,900,134,36,624,67,213,40,77,18,182,6,2305,610,77,18,386,44,82,21,49,9,85,0,1384,403,42,10,188,36,50,11,22,6,52,8,828,227,19,7,99,8,16,6,9,5,22,4,418,364,38,14,190,26,76,8,21
216,17,11,5,6,6,7,0,3,5,304,16,365,4,0,0,0,0,0,0,15,0,112,4,146,0,0,0,0,0,0,0,16,0,55,0,74,0,0,0,4,0,3,0,13,4,66,3,95,23,5,6,7,0,4,0,46,12,399,10,519,3,10,0,14,3,21,3,68,17,184,7,329,26,33,9,32,3,54,9,165,29,1886,37,2280,30,55,3,44,8,114,3,183,37,944,14,1436,66,90,13,79,7,188,10,169,30,706,20,1384,126,140,22,240,17,228,19,140,38,642,22,1621,104,53,4,231,18,147,17,62,15,131,4,784,218,70,15,280,31,112,22,47,20,163,6,983,671,130,26,521,71,181,38,87,25,142,5,1892,515,58,6,351,41,66,14,21,7,67,4,1158,337,21,6,185,24,49,14,21,5,47,3,713,187,16,4,78,9,24,5,5,4,18,0,344,311,27,12,161,25,61,10,19
217,19,0,0,6,4,3,0,7,5,212,5,266,3,3,0,3,0,0,0,13,7,105,3,139,3,9,0,0,0,5,0,15,9,45,0,78,0,0,0,0,0,4,6,25,6,38,0,76,12,13,0,10,0,11,0,50,3,345,5,460,5,18,0,9,0,25,4,74,17,175,0,322,31,36,4,27,0,43,4,165,22,1528,38,1902,44,56,17,48,8,92,10,207,28,881,10,1401,57,108,11,100,13,179,14,173,27,718,6,1407,127,155,17,241,30,180,27,172,37,653,8,1647,97,70,12,253,23,130,16,58,22,141,0,823,236,88,24,275,25,97,21,61,15,179,5,1034,671,154,23,542,67,200,43,78,20,177,13,1983,504,59,29,353,49,58,17,35,13,80,4,1209,349,36,10,205,17,54,13,28,11,60,7,797,181,17,3,90,17,20,4,8,4,24,0,363,359,43,15,212,32,70,13,39
297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301,10,6,0,3,0,3,3,5,7,419,4,456,4,3,0,0,0,5,0,3,0,167,0,183,0,7,5,0,0,3,0,26,9,102,0,145,0,0,0,0,0,0,0,24,12,79,0,112,4,9,0,0,0,12,4,52,7,544,4,639,0,16,0,9,0,13,4,83,18,328,3,466,5,36,3,12,9,48,0,182,32,2610,32,2964,13,58,3,29,5,128,11,243,56,1461,14,2031,36,103,15,62,10,234,22,249,41,1393,14,2170,91,157,23,227,35,283,42,232,60,1158,11,2325,99,83,11,277,52,257,26,111,45,389,4,1346,229,82,28,308,61,234,37,91,32,405,3,1509,1057,165,34,725,167,456,71,150,74,420,4,3318,1047,95,30,611,139,166,46,60,22,207,6,2430,963,55,22,392,82,156,24,38,25,99,0,1858,673,28,15,196,63,49,12,26,4,52,0,1114,1199,70,17,401,85,275,27,57
302,5,0,4,0,0,4,0,0,4,316,0,330,0,0,0,0,0,0,0,8,0,126,0,146,0,0,0,6,0,0,0,13,8,89,0,115,0,0,0,0,0,3,0,11,3,61,0,78,4,3,0,3,0,10,3,37,10,339,3,409,0,4,3,6,0,13,3,59,15,220,0,326,0,24,3,8,0,35,13,106,29,1437,24,1688,15,51,4,23,4,97,13,138,40,983,3,1376,20,124,15,54,5,192,29,173,36,921,8,1580,76,139,18,205,43,226,58,179,45,798,10,1787,116,102,9,233,59,250,41,110,37,280,4,1242,207,109,33,317,77,215,44,86,25,267,7,1377,1098,163,39,767,176,427,77,118,47,323,4,3246,1254,105,39,577,152,185,43,61,20,151,9,2590,1042,52,19,421,103,157,25,25,16,98,6,1963,885,39,12,240,66,59,18,17,9,31,0,1369,1672,80,25,430,130,224,22,57
303,3,4,0,3,0,4,0,9,6,949,8,992,0,7,0,0,0,5,0,18,8,280,0,316,0,3,0,0,0,0,0,46,10,143,4,209,0,0,0,0,0,0,0,46,8,113,0,172,5,19,0,7,0,12,4,68,20,623,4,762,0,22,0,4,0,27,0,139,39,322,0,552,8,71,11,16,6,72,21,209,50,2116,28,2616,10,125,8,48,3,199,23,270,54,1175,21,1953,37,203,17,104,21,345,64,302,57,1151,10,2304,132,283,29,374,64,423,71,276,69,1056,5,2775,168,156,24,415,72,351,43,165,48,320,6,1756,392,183,26,519,83,320,56,135,35,394,8,2163,1573,261,56,1127,212,672,100,230,64,455,5,4754,1606,158,24,852,192,247,69,99,28,190,9,3482,1400,112,31,568,138,195,32,62,24,152,7,2720,1140,44,21,323,83,86,13,18,8,62,0,1809,2465,121,49,659,163,366,32,101
304,4,0,0,0,0,0,0,6,5,274,0,295,0,4,0,0,0,4,0,7,0,114,0,134,5,3,0,0,0,0,4,13,0,78,0,110,0,0,0,0,0,3,0,17,3,38,0,58,0,6,0,0,0,4,4,26,6,253,0,300,0,7,0,0,0,6,6,40,10,181,0,256,3,17,0,4,0,15,3,100,26,878,10,1053,3,53,10,14,0,56,10,120,25,698,0,990,5,90,10,43,10,96,20,138,29,870,7,1329,39,112,16,95,22,140,30,162,24,830,0,1483,34,52,16,132,21,143,17,100,30,314,0,861,103,71,13,147,28,152,21,92,15,351,0,999,468,129,24,426,85,373,41,153,29,472,3,2201,656,86,11,367,94,153,28,99,22,244,0,1763,630,57,6,325,78,145,20,73,13,153,6,1513,562,24,6,174,44,64,15,34,4,91,0,1014,1529,103,30,552,102,419,32,141
305,0,0,0,3,0,8,0,11,3,347,6,381,6,3,3,0,0,6,0,14,4,119,0,159,0,5,0,0,0,0,0,27,10,72,0,116,0,0,0,0,0,3,0,32,0,46,0,85,3,20,0,4,0,11,3,51,13,233,0,343,0,12,3,0,0,12,3,61,23,148,0,272,6,56,9,8,5,36,16,143,20,641,6,941,10,116,9,30,9,111,40,184,49,495,0,1052,21,273,22,95,17,197,70,226,48,593,0,1561,97,368,60,355,86,298,95,211,42,592,5,2205,107,183,27,367,76,256,63,157,34,259,0,1533,279,212,35,440,102,262,62,126,37,337,4,1894,1550,305,74,1060,209,648,111,223,57,446,10,4690,1625,167,29,894,178,257,51,137,30,253,6,3623,1526,113,24,638,146,243,46,91,26,187,7,3060,1496,49,21,360,89,126,20,49,4,102,0,2323,4461,238,63,1091,291,862,64,244
306,25,7,0,4,0,10,0,11,6,404,13,486,13,7,0,7,0,3,0,29,4,194,9,259,4,0,0,3,0,5,0,23,3,106,0,144,0,0,0,0,0,6,0,29,6,93,0,146,8,21,3,14,4,14,0,86,7,537,14,711,12,18,4,13,0,27,0,147,15,292,3,537,41,69,6,41,8,77,11,280,27,2271,34,2861,37,100,9,63,8,182,10,357,37,1159,16,1982,86,203,19,160,11,306,28,300,58,992,18,2177,199,296,15,436,31,316,30,264,45,907,23,2577,176,133,15,403,29,281,23,154,34,219,6,1467,430,145,27,496,49,242,36,110,45,273,9,1859,1345,207,41,952,120,405,54,167,59,325,17,3692,1053,125,26,580,80,158,35,74,14,120,7,2278,794,64,25,413,69,114,19,37,21,98,7,1669,505,20,15,187,39,40,14,16,9,32,0,872,887,62,30,319,61,172,25,45
307,76,13,4,13,0,20,0,6,4,228,6,370,23,3,0,13,0,8,4,11,0,93,6,151,5,4,0,10,0,6,0,20,0,70,0,120,0,0,0,0,0,4,0,12,0,46,0,74,38,15,4,22,3,12,0,50,10,339,9,510,13,12,0,11,0,27,5,67,10,170,3,319,64,45,5,46,10,69,3,151,21,1829,43,2282,79,64,7,80,10,108,6,170,30,707,14,1268,102,90,11,112,8,198,10,136,27,544,11,1257,164,107,6,255,26,197,20,114,26,485,10,1415,129,52,13,211,28,143,16,40,11,94,3,740,299,62,18,235,24,102,17,45,16,119,9,948,766,78,25,434,45,161,28,56,16,101,6,1710,514,56,16,300,26,54,23,20,8,51,0,1055,347,23,15,174,28,52,5,10,4,39,5,690,207,11,0,71,12,15,0,9,4,17,0,342,343,32,10,116,19,63,6,15
308,22,3,0,14,0,10,0,8,6,375,7,451,8,4,6,9,0,0,0,12,0,163,0,197,5,3,0,0,0,0,0,23,3,90,5,124,0,0,0,0,0,0,0,13,0,84,0,108,18,9,3,11,0,20,0,65,13,496,7,625,5,15,5,9,0,33,3,87,13,267,7,444,26,34,3,29,3,63,11,219,16,2155,28,2588,43,54,4,41,12,147,0,203,27,979,9,1514,64,90,8,101,7,243,10,191,31,900,16,1667,134,158,9,268,18,282,26,177,33,794,14,1914,156,58,10,291,17,247,22,95,34,187,7,1121,311,60,9,347,28,223,18,77,28,220,7,1335,989,100,37,700,78,559,42,96,82,198,7,2896,906,72,40,549,87,129,43,40,16,97,0,1973,783,49,21,333,81,175,28,30,22,55,5,1585,563,25,30,197,49,45,11,10,3,20,5,950,1124,54,54,356,84,236,25,32
309,15,6,9,6,0,14,0,18,14,1319,19,1417,3,8,0,4,0,6,0,39,10,437,4,513,0,10,0,0,0,12,4,62,13,286,5,391,0,4,0,0,0,9,0,73,12,228,4,334,3,32,11,12,0,19,9,126,41,1346,17,1616,8,37,7,24,0,57,12,264,63,801,5,1274,16,124,32,39,9,150,37,505,120,5680,68,6782,19,231,29,95,14,367,65,709,163,3153,51,4904,92,464,71,249,50,657,117,795,148,2881,32,5562,244,762,82,820,150,803,211,704,179,2440,27,6422,315,368,69,877,175,659,144,329,84,827,13,3867,744,410,81,1083,195,537,141,318,70,976,14,4569,2947,652,142,2351,490,1045,234,414,123,1156,29,9582,2570,340,86,1487,333,402,145,173,40,499,23,6091,1791,192,53,1000,191,317,58,129,44,327,10,4109,1265,94,25,428,80,121,34,53,12,181,0,2304,2572,297,70,1071,194,697,67,262
310,17,0,3,3,0,19,0,10,0,517,9,594,9,4,0,0,0,3,0,10,4,168,3,206,0,0,4,0,0,15,0,28,5,115,0,180,3,0,0,4,0,5,0,22,11,136,4,187,18,19,3,6,0,12,3,64,15,626,6,778,4,16,0,3,3,29,8,122,38,406,3,632,23,43,12,22,3,79,6,252,57,3079,47,3620,28,81,7,52,13,259,15,291,84,1647,20,2492,50,119,27,127,34,496,36,283,91,1185,9,2454,159,213,46,428,76,540,68,275,79,1040,9,2932,209,112,17,431,107,460,41,137,49,294,7,1864,491,119,28,540,114,367,43,107,53,244,9,2117,1809,200,72,1085,272,637,85,127,65,226,15,4589,1560,104,49,733,192,213,57,55,17,95,5,3078,1126,62,35,431,85,142,29,30,21,53,12,2009,689,32,10,179,70,43,4,9,0,21,0,1054,954,51,17,280,79,174,15,28
311,11,3,0,0,0,8,0,14,11,577,12,636,5,0,0,4,0,3,0,16,9,160,0,192,0,0,0,0,0,4,0,28,8,130,0,174,0,0,0,0,0,8,0,26,6,114,0,159,6,15,6,6,0,12,0,65,18,635,10,767,4,20,0,9,0,38,8,121,23,385,0,606,4,56,5,35,7,106,7,261,47,3281,30,3853,17,85,12,37,12,255,19,337,82,1591,15,2463,46,163,16,131,23,476,47,319,85,1172,16,2502,170,236,24,438,76,572,75,261,84,984,19,2934,244,149,16,432,87,429,49,116,41,259,11,1836,493,130,20,516,104,354,49,103,47,235,0,2039,1821,183,64,1094,234,541,79,139,47,199,12,4416,1504,91,43,754,169,184,39,44,31,92,7,2966,901,55,21,388,81,147,18,28,10,52,4,1709,596,20,12,176,56,39,15,8,0,22,0,936,770,52,9,225,69,132,17,20
312,14,0,5,3,3,4,0,12,8,317,5,372,0,4,0,4,0,0,0,10,4,130,0,156,0,0,0,3,0,6,0,26,0,66,4,104,0,3,0,0,0,3,0,10,0,52,0,73,7,9,0,6,0,5,0,40,6,363,3,448,0,7,0,6,0,21,0,67,7,177,0,285,16,32,4,13,4,52,4,152,13,1360,32,1684,24,37,0,42,3,109,10,157,22,609,13,1024,44,72,8,73,10,189,11,156,27,628,13,1234,126,100,11,217,23,223,13,135,25,503,17,1380,126,64,4,213,14,194,15,95,20,145,5,890,265,53,12,267,11,199,11,60,20,156,4,1069,874,111,26,535,54,381,25,68,48,178,7,2303,814,40,26,463,51,109,26,42,11,85,3,1686,759,29,19,303,60,141,18,22,26,54,0,1431,487,20,11,180,34,38,8,16,0,21,0,815,1070,42,50,310,77,186,22,33
313,3,3,0,0,0,9,0,6,3,515,8,554,0,5,3,3,0,5,0,16,5,216,5,261,0,0,0,0,3,0,4,17,3,128,0,169,0,0,0,0,0,0,0,30,5,145,0,190,0,11,3,3,0,9,3,60,13,765,11,880,0,6,3,3,0,34,4,114,19,466,5,659,19,47,9,20,7,76,12,217,57,3966,55,4478,16,76,11,28,4,182,21,317,59,2266,36,3018,57,153,18,95,20,376,23,317,84,1813,20,2965,119,206,31,342,64,397,45,262,74,1513,12,3068,152,87,14,333,66,341,34,143,44,463,0,1693,315,115,25,421,78,303,48,109,30,408,4,1853,1116,211,46,825,197,463,74,125,55,393,4,3514,983,113,44,526,111,179,38,58,17,157,5,2232,625,57,22,310,91,138,30,29,13,109,10,1419,425,30,9,132,37,42,13,15,8,45,0,759,664,41,15,242,51,175,18,48
