SA4_CODE_2021,M15_19_Managers,M15_19_Professionals,M15_19_TechnicTrades_Wrs,M15_19_CommunPersnlSvc_W,M15_19_ClericalAdminis_W,M15_19_Sales_W,M15_19_Mach_oper_drivers,M15_19_Labourers,M15_19_Occu_ID_NS,M15_19_Tot,M20_24_Managers,M20_24_Professionals,M20_24_TechnicTrades_W,M20_24_CommunPersnlSvc_W,M20_24_ClericalAdminis_W,M20_24_Sales_W,M20_24_Mach_oper_drivers,M20_24_Labourers,M20_24_Occu_ID_NS,M20_24_Tot,M25_34_Managers,M25_34_Professionals,M25_34_TechnicTrades_W,M25_34_CommunPersnlSvc_W,M25_34_ClericalAdminis_W,M25_34_Sales_W,M25_34_Mach_oper_drivers,M25_34_Labourers,M25_34_Occu_ID_NS,M25_34_Tot,M35_44_Managers,M35_44_Professionals,M35_44_TechnicTrades_W,M35_44_CommunPersnlSvc_W,M35_44_ClericalAdminis_W,M35_44_Sales_W,M35_44_Mach_oper_drivers,M35_44_Labourers,M35_44_Occu_ID_NS,M35_44_Tot,M45_54_Managers,M45_54_Professionals,M45_54_TechnicTrades_W,M45_54_CommunPersnlSvc_W,M45_54_ClericalAdminis_W,M45_54_Sales_W,M45_54_Mach_oper_drivers,M45_54_Labourers,M45_54_Occu_ID_NS,M45_54_Tot,M55_64_Managers,M55_64_Professionals,M55_64_TechnicTrades_W,M55_64_CommunPersnlSvc_W,M55_64_ClericalAdminis_W,M55_64_Sales_W,M55_64_Mach_oper_drivers,M55_64_Labourers,M55_64_Occu_ID_NS,M55_64_Tot,M65_74_Managers,M65_74_Professionals,M65_74_TechnicTrades_W,M65_74_CommunPersnlSvc_W,M65_74_ClericalAdminis_W,M65_74_Sales_W,M65_74_Mach_oper_drivers,M65_74_Labourers,M65_74_Occu_ID_NS,M65_74_Tot,M75_84_Managers,M75_84_Professionals,M75_84_TechnicTrades_W,M75_84_CommunPersnlSvc_W,M75_84_ClericalAdminis_W,M75_84_Sales_W,M75_84_Mach_oper_drivers,M75_84_Labourers,M75_84_Occu_ID_NS,M75_84_Tot,M85_ov_Managers,M85_ov_Professionals,M85_ov_TechnicTrades_W,M85_ov_CommunPersnlSvc_W,M85_ov_ClericalAdminis_W,M85_ov_Sales_W,M85_ov_Mach_oper_drivers,M85_ov_Labourers,M85_ov_Occu_ID_NS,M85_ov_Tot,M_Tot_Managers,M_Tot_Professionals,M_Tot_TechnicTrades_W,M_Tot_CommunPersnlSvc_W,M_Tot_ClericalAdminis_W,M_Tot_Sales_W,M_Tot_Mach_oper_drivers,M_Tot_Labourers,M_Tot_Occu_ID_NS,M_Tot_Tot,F15_19_Managers,F15_19_Professionals,F15_19_TechnicTrades_Wrs,F15_19_CommunPersnlSvc_W,F15_19_ClericalAdminis_W,F15_19_Sales_W,F15_19_Mach_oper_drivers,F15_19_Labourers,F15_19_Occu_ID_NS,F15_19_Tot,F20_24_Managers,F20_24_Professionals,F20_24_TechnicTrades_W,F20_24_CommunPersnlSvc_W,F20_24_ClericalAdminis_W,F20_24_Sales_W,F20_24_Mach_oper_drivers,F20_24_Labourers,F20_24_Occu_ID_NS,F20_24_Tot,F25_34_Managers,F25_34_Professionals,F25_34_TechnicTrades_W,F25_34_CommunPersnlSvc_W,F25_34_ClericalAdminis_W,F25_34_Sales_W,F25_34_Mach_oper_drivers,F25_34_Labourers,F25_34_Occu_ID_NS,F25_34_Tot,F35_44_Managers,F35_44_Professionals,F35_44_TechnicTrades_W,F35_44_CommunPersnlSvc_W,F35_44_ClericalAdminis_W,F35_44_Sales_W,F35_44_Mach_oper_drivers,F35_44_Labourers,F35_44_Occu_ID_NS,F35_44_Tot,F45_54_Managers,F45_54_Professionals,F45_54_TechnicTrades_W,F45_54_CommunPersnlSvc_W,F45_54_ClericalAdminis_W,F45_54_Sales_W,F45_54_Mach_oper_drivers,F45_54_Labourers,F45_54_Occu_ID_NS,F45_54_Tot,F55_64_Managers,F55_64_Professionals,F55_64_TechnicTrades_W,F55_64_CommunPersnlSvc_W,F55_64_ClericalAdminis_W,F55_64_Sales_W,F55_64_Mach_oper_drivers,F55_64_Labourers,F55_64_Occu_ID_NS,F55_64_Tot,F65_74_Managers,F65_74_Professionals,F65_74_TechnicTrades_W,F65_74_CommunPersnlSvc_W,F65_74_ClericalAdminis_W,F65_74_Sales_W,F65_74_Mach_oper_drivers,F65_74_Labourers,F65_74_Occu_ID_NS,F65_74_Tot,F75_84_Managers,F75_84_Professionals,F75_84_TechnicTrades_W,F75_84_CommunPersnlSvc_W,F75_84_ClericalAdminis_W,F75_84_Sales_W,F75_84_Mach_oper_drivers,F75_84_Labourers,F75_84_Occu_ID_NS,F75_84_Tot,F85ov_Managers,F85ov_Professionals,F85ov_TechnicTrades_W,F85ov_CommunPersnlSvc_W,F85ov_ClericalAdminis_W,F85ov_Sales_W,F85ov_Mach_oper_drivers,F85ov_Labourers,F85ov_Occu_ID_NS,F85ov_Tot,F_Tot_Managers,F_Tot_Professionals,F_Tot_TechnicTrades_W,F_Tot_CommunPersnlSvc_W,F_Tot_ClericalAdminis_W,F_Tot_Sales_W,F_Tot_Mach_oper_drivers,F_Tot_Labourers,F_Tot_Occu_ID_NS,F_Tot_Tot
205,82,33,1040,310,46,907,132,1173,89,3811,344,308,1906,424,199,453,356,972,93,5060,1352,1615,3954,800,458,651,1230,1949,287,12301,2150,1708,3310,711,462,509,1393,1637,263,12141,2561,1566,3093,725,546,598,1794,1693,275,12855,2580,1556,2754,709,588,582,2038,1653,296,12754,1453,694,711,188,233,262,596,543,119,4799,442,115,58,27,39,40,54,75,67,911,75,0,3,0,0,0,3,12,20,106,11030,7601,16832,3893,2584,3997,7596,9718,1497,64738,72,48,194,982,197,1745,37,570,101,3944,234,631,354,1430,714,832,61,474,75,4803,989,3473,759,2476,2003,1033,138,809,183,11870,1335,3289,648,2230,2392,922,117,927,199,12057,1760,2935,574,2677,2865,1206,168,1261,178,13620,1491,2575,544,2184,2813,1126,172,1354,186,12446,746,665,92,486,735,246,42,363,91,3466,196,38,4,27,63,15,4,36,42,431,17,3,0,0,4,0,0,3,17,43,6837,13658,3157,12485,11799,7139,734,5799,1077,62688
206,61,202,310,778,204,868,167,1123,50,3770,822,3809,2390,2844,1721,2231,838,2049,342,17052,8368,28643,8516,4768,5351,3683,2163,3628,1186,66309,10404,18132,4271,1829,3091,1793,1091,1497,759,42879,7850,10392,2752,1234,2036,1268,971,1105,517,28120,4792,6789,1869,872,1399,827,885,985,321,18732,1398,2834,500,189,425,319,225,326,142,6368,284,524,68,15,55,67,26,58,66,1170,30,32,0,0,4,0,0,3,12,84,34015,71368,20680,12533,14290,11067,6367,10770,3393,184483,62,234,86,1555,375,2028,28,579,63,5020,1009,5226,882,5337,3254,3556,216,1022,324,20814,8451,33739,3172,7668,8899,4024,437,2095,1008,69497,8426,18695,1404,2764,5485,1619,189,702,652,39943,6261,11200,872,2125,4863,1346,157,584,417,27824,3168,7003,508,1527,3621,1002,114,521,243,17704,751,2076,119,381,1105,289,34,170,104,5032,85,214,10,25,105,39,3,30,34,543,3,13,0,0,4,5,0,0,9,31,28213,78399,7061,21390,27714,13896,1184,5717,2842,186423
207,57,192,305,755,225,1000,168,1037,33,3768,512,1914,1426,1297,987,1561,497,1195,195,9587,2480,7659,2900,1210,1680,1378,790,1151,487,19730,4858,7830,2113,625,1288,1014,587,637,415,19379,6118,6879,2078,628,1246,1055,639,757,355,19753,4140,5342,1798,543,955,818,667,769,237,15272,1234,2162,503,193,395,288,226,327,111,5437,244,431,79,32,66,74,35,59,33,1047,21,30,4,5,8,4,0,7,11,82,19656,32441,11200,5288,6846,7201,3614,5942,1873,94056,49,219,85,1243,346,2017,23,464,48,4486,422,2343,317,2132,1562,2179,76,411,132,9575,2099,9201,788,1999,2842,1357,118,496,337,19247,3589,8553,648,1486,2964,1064,85,336,367,19090,3949,7404,680,1829,4034,1279,124,493,311,20103,1980,5096,466,1538,3218,916,114,557,182,14068,455,1475,108,376,1095,254,30,173,62,4035,69,176,11,41,138,40,5,41,30,552,8,8,0,0,13,5,0,3,15,50,12618,34480,3106,10642,16225,9108,571,2974,1485,91205
208,60,160,516,962,220,1177,209,1264,61,4641,409,1543,1778,1332,851,1464,495,1014,163,9055,2987,7455,4026,1473,1656,1392,893,1297,411,21591,6834,8759,3213,896,1577,1344,669,809,499,24584,8257,7897,3055,953,1632,1359,873,960,453,25438,5224,5451,2466,727,1186,1016,946,916,291,18224,1470,2323,766,218,479,450,359,407,120,6585,247,415,106,30,83,84,37,81,46,1141,29,32,11,3,12,6,5,13,7,118,25524,34030,15945,6585,7691,8294,4483,6762,2055,111364,57,171,103,1638,375,2433,40,601,61,5478,443,1970,378,2313,1600,2039,90,383,116,9333,2704,10214,920,2440,3321,1479,173,515,370,22138,4918,10567,793,2046,3933,1216,121,362,434,24399,5238,9373,795,2542,5407,1598,168,498,398,26030,2429,5618,529,2001,4441,1175,141,526,205,17070,552,1605,172,520,1456,371,41,208,73,5006,52,143,13,46,161,62,7,30,27,545,4,13,0,0,13,0,0,0,14,49,16396,39677,3703,13553,20709,10380,777,3126,1712,110029
209,82,98,1233,572,150,1290,244,1748,97,5521,490,1196,3622,1248,800,1624,1052,1907,305,12248,3220,7466,8195,2308,2331,1800,2938,3171,745,32166,6294,8986,6876,1883,2491,1441,3157,2398,772,34310,5968,5797,5634,1489,1966,1299,3073,2382,514,28125,3673,3614,3884,1057,1430,928,2662,2032,383,19652,932,1227,957,260,418,295,730,635,100,5547,149,151,82,16,41,45,53,96,31,658,17,15,5,4,0,0,3,8,6,58,20817,28545,30482,8834,9625,8731,13917,14373,2963,138284,88,160,174,1323,363,3255,44,636,99,6133,500,1953,617,2956,1856,2644,201,742,201,11675,2841,11375,1549,4976,5095,2133,379,1222,541,30120,4056,11240,1413,4501,6004,1706,352,1125,531,30935,3457,7404,1111,4035,6583,1937,422,1454,386,26794,1658,4119,647,2807,5055,1479,363,1346,215,17693,336,923,117,540,1200,347,64,357,51,3943,47,53,13,34,93,20,4,37,28,327,0,6,0,0,5,0,0,0,4,17,12987,37229,5638,21165,26260,13519,1841,6923,2069,127634
210,69,54,988,381,124,936,216,1411,98,4283,388,806,2921,795,664,1027,1045,1733,268,9642,2563,4958,6772,1789,1981,1288,3179,2868,713,26115,4337,5495,5277,1414,1854,1065,3262,2078,624,25409,3577,3097,4182,1041,1405,852,2782,1956,469,19359,2326,1978,2841,738,1137,660,2486,1511,275,13954,502,625,596,197,292,181,555,396,73,3423,112,88,55,13,21,29,33,57,17,418,6,5,3,0,0,3,0,0,9,25,13877,17109,23639,6379,7473,6046,13555,12019,2535,102630,63,107,107,790,263,2407,65,468,76,4344,369,1324,450,1998,1410,1949,230,635,204,8577,1981,7652,1083,3834,4085,1648,430,1104,477,22288,2645,6688,973,3425,4457,1299,306,904,408,21106,2089,4158,734,3061,4462,1381,390,1184,289,17742,1032,2216,466,1957,3501,1095,260,982,183,11698,203,458,73,327,752,222,47,238,52,2369,23,20,5,16,57,19,5,27,16,184,0,0,0,0,4,0,0,0,3,9,8401,22620,3883,15403,18993,10028,1737,5549,1712,88314
211,96,137,1614,723,156,1552,291,2129,116,6813,474,1297,3929,1029,724,1540,867,1797,241,11893,2915,6435,7859,1617,1788,1480,1668,2339,576,26679,6363,8178,6700,1300,1953,1398,1764,2011,566,30228,6604,6261,6499,1329,1888,1360,2411,2197,557,29105,4788,4252,5082,1103,1661,1137,2477,2083,400,22971,1348,1597,1237,310,500,391,756,717,141,6985,213,260,115,35,60,68,55,94,28,935,15,13,6,0,3,6,3,8,16,65,22810,28429,33031,7450,8729,8929,10279,13374,2632,135672,105,132,239,1778,350,3411,66,1026,81,7188,572,1785,751,2824,1713,2533,197,770,179,11322,2388,9724,1441,3981,4483,1828,302,974,414,25536,3866,10366,1321,3723,5716,1701,360,1072,460,28582,3880,7624,1301,4406,7138,2127,453,1506,431,28873,2087,4800,865,3444,6065,1709,422,1475,257,21129,441,1109,182,726,1558,428,96,439,80,5070,64,91,8,40,119,31,4,57,20,435,4,8,0,0,8,3,0,0,11,23,13401,35646,6114,20916,27147,13771,1902,7327,1941,128162
212,132,212,1636,782,280,2053,517,2883,189,8687,831,2293,5611,1684,1558,2714,2353,3812,582,21439,5023,10860,13553,2906,3961,3147,7059,6814,1552,54876,8600,11539,11550,2390,3679,2535,6878,5006,1299,53473,7302,7137,9151,1878,2740,1950,6014,4559,979,41706,4700,4166,6194,1252,2116,1276,5362,3687,621,29378,1230,1391,1406,343,633,400,1250,1004,189,7844,232,182,126,28,78,68,49,140,51,957,32,6,12,0,3,5,3,7,20,91,28075,37787,49233,11258,15046,14146,29495,27912,5490,218445,125,289,256,1838,596,4740,148,1318,145,9453,825,3274,959,4447,2941,4149,532,1751,409,19282,3737,14508,2600,7947,7930,3729,1120,3405,1016,45987,5039,13044,2198,7735,8698,2974,1054,3154,891,44794,4097,8053,1748,6606,8544,2765,1274,3698,654,37452,2146,4239,1018,4049,6214,1887,969,3012,399,23939,422,1003,191,734,1495,378,140,649,96,5104,64,78,9,39,122,26,7,57,48,446,5,10,0,0,3,0,0,0,16,35,16464,44501,8981,33393,36545,20647,5239,17053,3671,186496
213,104,142,1396,621,257,1958,507,2578,181,7744,707,1597,4845,1653,1344,2185,2703,3160,576,18762,4878,11211,11472,3437,4540,2991,8893,5862,1629,54920,9841,15205,10019,3000,4921,2495,8386,4616,1478,59964,6947,6978,7340,2073,3141,1628,6897,4198,953,40158,3554,3467,4822,1376,2027,1056,5440,3248,580,25574,831,880,950,316,479,295,1149,868,140,5914,89,97,51,20,31,28,46,80,20,460,7,4,0,0,0,0,0,8,4,27,26963,39585,40904,12501,16732,12629,34028,24624,5567,213524,103,245,165,1515,500,4658,212,981,145,8537,779,2616,794,3690,2775,3734,761,1326,391,16866,4176,15888,2476,8113,8665,3856,1501,2697,1172,48541,6086,15003,2225,7971,10046,3138,1278,2747,1000,49492,4302,8031,1550,5994,8324,2597,1455,2950,686,35882,1823,3783,778,3457,5467,1798,845,2408,329,20692,279,685,123,578,1032,283,110,507,99,3695,25,33,3,13,57,18,0,42,25,219,0,0,0,0,0,0,0,0,12,17,17575,46288,8122,31332,36869,20081,6160,13658,3855,183943
214,59,44,1078,508,67,955,156,1324,85,4274,254,372,2371,637,218,689,431,967,132,6060,1441,1995,5170,938,568,782,932,1546,259,13626,3191,2490,4312,783,735,755,1097,1340,303,14991,3638,2576,3926,845,823,928,1535,1532,333,16140,2754,2090,2973,665,835,733,1575,1376,235,13233,961,1041,788,175,311,297,435,438,121,4561,203,210,87,19,60,58,42,77,31,787,11,13,0,0,5,4,0,7,12,64,12514,10828,20696,4569,3611,5194,6204,8598,1525,73736,51,58,126,1121,165,1911,34,551,68,4082,266,665,394,1751,703,1287,91,423,78,5642,1316,4233,878,2459,2176,1129,168,616,220,13187,1984,4627,762,2337,2945,1096,155,733,227,14867,2187,4141,797,2734,3694,1384,259,982,247,16424,1297,2838,526,2140,3251,1219,195,963,172,12606,370,768,105,444,1039,335,42,248,71,3429,55,38,5,25,101,29,6,34,39,322,5,5,0,0,0,0,0,0,0,9,7524,17374,3594,13014,14074,8389,947,4554,1116,70580
215,112,19,544,89,23,407,98,676,43,1998,265,141,1001,184,67,276,257,685,66,2935,1148,814,1799,479,211,370,758,1531,208,7318,1615,727,1317,335,199,274,751,1025,163,6408,1895,714,1134,400,245,304,915,1005,166,6768,2100,594,1128,390,289,320,1167,1055,147,7189,1067,250,299,95,118,115,364,340,60,2706,351,34,34,10,4,19,30,41,54,580,56,3,0,0,0,3,0,7,14,83,8599,3288,7254,1970,1160,2082,4354,6364,914,35988,33,22,53,394,99,902,32,350,37,1925,117,372,181,717,367,437,52,326,56,2637,483,2009,357,1284,952,514,73,844,118,6634,788,1591,306,1048,1134,482,56,625,104,6126,999,1463,291,1332,1371,577,79,726,119,6957,994,1198,214,1262,1305,554,93,824,93,6527,461,300,63,254,341,128,14,196,48,1806,109,22,7,17,39,6,0,35,38,272,8,0,0,0,5,0,0,4,8,24,3991,6967,1474,6315,5619,3602,404,3923,624,32912
216,65,24,544,121,27,451,60,627,50,1979,196,137,1003,153,72,197,205,554,56,2563,805,771,1780,347,187,283,572,1073,135,5952,1218,707,1305,268,210,251,625,897,128,5613,1505,654,1218,308,224,315,968,1050,134,6375,1505,571,1022,231,261,278,1039,926,140,5974,726,257,259,91,92,112,332,283,63,2199,196,34,29,3,8,16,30,50,26,397,36,0,0,0,0,4,0,0,8,53,6250,3155,7155,1526,1087,1904,3821,5463,741,31113,34,32,59,406,103,903,12,290,31,1873,105,362,150,689,307,420,32,282,41,2389,444,1711,336,1124,812,448,70,654,88,5690,684,1513,263,995,962,414,56,615,81,5590,863,1295,273,1168,1339,570,90,682,80,6366,700,1042,224,1024,1231,493,82,734,74,5616,283,287,47,210,351,111,21,191,32,1530,69,12,4,3,35,7,0,10,18,164,10,0,0,0,0,0,0,0,11,18,3194,6258,1355,5629,5141,3372,374,3471,456,29240
217,96,11,489,128,19,438,92,701,61,2038,235,120,781,146,53,197,224,612,48,2416,817,692,1578,346,152,291,581,1159,129,5737,1241,683,1297,304,177,232,638,825,109,5499,1592,712,1212,326,226,257,893,855,158,6241,1605,675,980,288,256,276,1083,911,119,6196,1050,282,268,75,117,111,295,325,68,2587,346,37,25,3,20,24,29,39,30,561,42,3,8,0,0,3,4,3,16,70,7025,3224,6635,1618,1017,1827,3838,5440,730,31349,38,19,67,426,97,897,17,390,36,1987,102,238,149,625,254,372,41,326,33,2133,469,1517,362,1046,654,435,54,633,68,5249,727,1605,310,914,895,390,57,522,64,5491,981,1413,285,1188,1234,529,77,654,71,6427,937,1185,228,1096,1132,478,93,703,67,5923,539,300,46,235,303,122,9,180,53,1797,140,17,0,9,23,9,0,33,24,263,18,0,0,0,5,0,0,0,12,31,3949,6299,1453,5540,4606,3228,352,3449,417,29284
297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
299,4,0,10,4,0,4,8,7,0,43,5,4,25,13,10,10,15,22,3,104,21,70,68,25,12,19,33,66,8,316,34,44,44,9,9,9,21,38,9,210,22,19,32,11,0,9,34,53,6,182,23,15,26,9,4,5,29,21,0,131,4,3,10,0,3,0,5,8,4,36,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,108,159,207,68,36,56,147,207,33,1022,0,0,5,9,0,16,4,0,0,37,4,16,4,37,11,16,5,13,0,109,19,74,15,52,38,20,15,51,8,287,18,47,8,20,18,5,3,9,5,131,13,24,3,25,14,11,3,9,0,99,8,25,4,19,22,9,6,10,3,96,0,0,0,0,5,4,0,0,0,9,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,63,176,44,155,109,74,32,104,16,771
301,60,61,828,369,97,897,350,1183,51,3896,191,475,1613,464,310,590,509,868,92,5122,1147,1745,3304,566,620,585,1001,1123,188,10280,2613,2595,3214,619,863,567,1255,1048,267,13036,3322,2652,2885,633,884,631,1417,1133,252,13804,2253,1776,2229,487,826,568,1352,965,161,10613,542,578,506,125,188,215,383,305,51,2894,68,76,33,7,28,27,19,40,14,307,6,3,4,0,0,0,0,0,15,28,10201,9957,14624,3276,3809,4087,6289,6653,1097,59987,67,75,148,1126,252,1691,77,510,54,4002,198,742,277,1281,855,815,75,267,59,4576,1094,3190,568,1659,2278,746,125,390,169,10229,1915,4188,547,1780,3191,789,147,569,204,13326,1973,3649,561,2041,3712,1077,191,808,174,14184,1015,2225,335,1597,3030,881,140,802,103,10123,178,420,74,279,665,234,41,204,29,2120,23,32,4,17,55,24,0,21,21,195,3,0,0,0,0,0,0,0,6,11,6464,14526,2523,9781,14037,6256,804,3565,814,58771
302,51,63,404,294,113,713,216,941,31,2835,218,660,1239,710,442,642,506,784,102,5311,1582,3753,3207,1108,1133,832,1174,1145,311,14248,2805,4360,2643,763,1166,620,1094,930,305,14677,2510,3102,2019,739,1021,555,991,855,211,12004,1370,1726,1488,466,722,428,872,778,130,7986,346,467,333,109,196,112,263,226,28,2085,47,62,33,16,21,30,20,29,15,271,6,5,0,0,0,3,0,4,9,26,8932,14194,11374,4199,4816,3939,5150,5690,1137,59436,46,99,91,882,197,1454,45,404,21,3241,283,1132,286,1484,1003,978,106,273,79,5627,1425,5482,675,2194,2636,1004,143,601,233,14386,2035,5382,558,1667,2772,670,124,523,240,13975,1623,3770,471,1582,3001,717,117,600,167,12050,778,1984,248,1099,2234,554,104,595,119,7719,135,408,62,225,509,153,20,148,13,1677,9,23,0,17,44,10,5,19,9,140,0,0,0,0,0,0,0,0,4,13,6340,18275,2390,9151,12402,5543,659,3168,898,58821
303,71,142,572,532,156,1121,350,1357,76,4376,424,1774,1829,1250,838,1281,956,1490,265,10103,2611,7795,4606,1648,1958,1532,2290,2269,519,25220,4577,8167,3938,1076,1814,1127,1876,1544,492,24617,3948,5456,2946,924,1375,851,1495,1326,345,18665,2306,3122,2036,559,938,578,1179,1068,180,11966,552,964,410,143,237,236,360,326,59,3284,107,111,38,12,27,38,30,50,29,434,5,11,0,0,8,0,3,0,5,28,14608,27540,16375,6134,7354,6760,8529,9430,1971,98698,80,193,131,1272,375,2120,82,596,63,4900,477,2380,452,2519,1835,1780,164,602,166,10374,2101,10046,1166,3406,3834,1674,266,1217,439,24155,3149,9301,890,2662,4199,1153,202,987,400,22937,2491,6180,669,2306,3966,995,207,967,270,18046,1097,3353,394,1396,2917,731,191,848,146,11056,212,668,66,260,706,213,41,228,34,2430,19,63,5,14,57,8,0,30,11,210,3,0,0,0,3,0,0,0,4,16,9634,32191,3766,13833,17892,8667,1142,5473,1533,94128
304,44,191,357,459,132,735,224,836,34,3013,212,1063,736,915,467,650,330,647,66,5089,956,3042,1551,806,611,478,398,524,127,8490,2581,4714,1472,556,735,386,402,393,166,11400,3160,4346,1285,523,680,398,409,412,148,11352,1774,2606,870,251,441,304,358,332,102,7041,490,997,234,69,161,127,131,148,54,2415,97,162,22,6,21,24,11,14,11,383,5,8,3,0,0,0,0,6,0,27,9321,17118,6534,3586,3251,3101,2273,3308,705,49208,46,183,87,1073,304,1308,54,365,28,3453,222,1120,200,1276,886,824,73,226,41,4859,908,3969,358,1067,1318,479,66,266,107,8530,1767,5362,396,1067,1830,419,40,223,154,11258,1887,4531,346,1132,2324,477,48,269,136,11150,799,2657,196,747,1520,384,52,221,61,6625,183,645,48,150,522,132,15,80,12,1784,21,59,7,13,57,17,0,10,3,192,3,0,0,0,0,0,0,0,3,10,5836,18518,1628,6520,8767,4033,349,1654,544,47854
305,49,165,319,672,186,768,231,870,28,3283,535,2482,1424,1548,1090,1267,531,1090,175,10141,3132,10487,3900,2081,2097,1494,1174,1893,441,26698,4492,7934,2149,829,1402,885,670,873,327,19561,4569,6055,1413,615,1032,646,492,554,221,15603,2730,3704,889,348,692,486,430,428,155,9865,677,1228,232,87,196,179,154,177,47,2978,136,193,31,8,31,55,16,22,25,516,15,11,0,3,0,4,0,0,8,44,16336,32260,10364,6195,6712,5777,3699,5911,1426,88677,77,228,90,1326,396,1431,57,479,40,4128,610,3243,511,2950,2256,1719,159,532,176,12152,2861,11928,1229,3307,3925,1509,209,1243,377,26583,3284,8064,613,1435,2693,681,86,482,269,17620,3122,6084,397,1158,2871,715,64,313,207,14933,1480,3542,234,750,2100,562,44,260,114,9084,284,754,46,166,599,172,29,91,33,2163,46,75,5,13,71,32,0,3,15,257,7,0,0,0,0,5,0,0,5,17,11761,33908,3112,11111,14919,6827,654,3405,1237,86940
306,58,42,831,308,62,835,170,1057,82,3444,189,277,1455,466,128,405,349,963,101,4333,1032,1569,3357,1218,381,565,944,1845,239,11155,1811,1836,3002,1039,524,462,1222,1391,242,11529,2206,1951,2859,1062,594,598,1573,1455,277,12562,1841,1560,2204,753,536,553,1604,1389,232,10674,784,627,591,154,150,200,510,413,84,3513,230,85,46,14,30,36,47,64,27,584,27,9,5,0,0,3,3,3,12,55,8181,7956,14341,5012,2410,3657,6415,8587,1301,57860,54,68,162,849,228,1660,31,524,84,3670,205,623,272,1153,589,676,52,354,69,3994,934,3161,647,2406,1798,906,130,909,167,11059,1371,3380,595,2401,2335,942,124,973,175,12301,1605,3106,551,2581,2762,1181,185,1187,185,13341,1108,2207,380,1785,2347,1097,140,1091,149,10302,395,585,79,375,638,341,35,293,74,2816,64,40,8,25,70,36,7,35,28,310,5,0,0,0,4,3,0,6,9,27,5741,13177,2700,11572,10773,6842,707,5371,933,57810
307,59,12,644,98,13,336,132,654,50,2005,173,117,868,85,48,156,258,712,58,2480,833,393,1521,204,136,228,759,1177,126,5373,1200,448,1243,184,135,200,804,819,125,5158,1586,466,1101,250,207,241,1112,850,132,5941,1642,425,902,191,204,207,1193,833,128,5730,1043,177,267,48,76,81,375,294,54,2419,440,21,36,7,15,18,38,64,30,661,53,4,0,0,4,5,0,10,9,86,7040,2061,6579,1080,825,1465,4677,5400,717,29853,42,31,88,497,125,691,27,299,49,1852,93,360,138,496,317,321,51,273,23,2081,440,1118,297,788,900,420,116,620,64,4762,718,1112,252,897,1170,350,83,609,56,5255,982,1073,228,1028,1275,508,109,716,73,5979,863,821,186,869,1105,372,103,717,72,5110,515,207,51,175,290,96,30,210,44,1620,177,19,5,10,44,17,4,31,29,328,16,0,0,0,0,0,0,3,9,27,3845,4744,1247,4762,5221,2776,522,3481,415,27014
308,57,29,976,249,44,936,201,1183,77,3755,154,329,1605,399,110,380,638,1018,74,4701,873,1215,3785,666,323,432,1924,1540,276,11040,1410,1335,3586,538,353,289,2265,1301,306,11380,1723,1209,3000,521,438,303,2508,1157,287,11143,1496,990,2288,396,392,278,2508,1067,208,9617,667,321,472,99,92,99,535,261,68,2619,224,36,28,3,22,14,37,48,21,425,17,0,0,0,0,0,5,7,8,34,6616,5466,15746,2873,1779,2729,10616,7568,1320,54707,48,43,185,915,268,1489,69,580,76,3679,191,684,322,1133,735,659,185,358,74,4335,813,2673,669,1915,1962,878,385,774,173,10240,1098,2701,579,1852,2198,843,391,995,177,10843,1218,2206,456,1868,2322,930,367,1130,151,10639,946,1501,271,1401,1877,782,214,1004,96,8093,342,291,71,231,402,144,44,248,32,1807,92,25,4,13,45,9,0,24,25,237,9,0,0,0,6,0,0,0,7,21,4765,10121,2554,9320,9809,5740,1648,5119,804,49892
