SA4_CODE_2021,F_Tot_LF_15_19,F_Tot_LF_20_24,F_Tot_LF_25_34,F_Tot_LF_35_44,F_Tot_LF_45_54,F_Tot_LF_55_64,F_Tot_LF_65_74,F_Tot_LF_75_84,F_Tot_LF_85ov,F_Tot_LF_Tot,F_Not_in_LF_15_19,F_Not_in_LF_20_24,F_Not_in_LF_25_34,F_Not_in_LF_35_44,F_Not_in_LF_45_54,F_Not_in_LF_55_64,F_Not_in_LF_65_74,F_Not_in_LF_75_84,F_Not_in_LF_85ov,F_Not_in_LF_Tot,F_LFS_NS_15_19,F_LFS_NS_20_24,F_LFS_NS_25_34,F_LFS_NS_35_44,F_LFS_NS_45_54,F_LFS_NS_55_64,F_LFS_NS_65_74,F_LFS_NS_75_84,F_LFS_NS_85ov,F_LFS_NS_Tot,F_Tot_15_19,F_Tot_20_24,F_Tot_25_34,F_Tot_35_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85ov,F_Tot_Tot,P_Emp_FullT_15_19,P_Emp_FullT_20_24,P_Emp_FullT_25_34,P_Emp_FullT_35_44,P_Emp_FullT_45_54,P_Emp_FullT_55_64,P_Emp_FullT_65_74,P_Emp_FullT_75_84,P_Emp_FullT_85ov,P_Emp_FullT_Tot,P_Emp_PartT_15_19,P_Emp_PartT_20_24,P_Emp_PartT_25_34,P_Emp_PartT_35_44,P_Emp_PartT_45_54,P_Emp_PartT_55_64,P_Emp_PartT_65_74,P_Emp_PartT_75_84,P_Emp_PartT_85ov,P_Emp_PartT_Tot,P_Emp_awy_f_wrk_15_19,P_Emp_awy_f_wrk_20_24,P_Emp_awy_f_wrk_25_34,P_Emp_awy_f_wrk_35_44,P_Emp_awy_f_wrk_45_54,P_Emp_awy_f_wrk_55_64,P_Emp_awy_f_wrk_65_74,P_Emp_awy_f_wrk_75_84,P_Emp_awy_f_wrk_85ov,P_Emp_awy_f_wrk_Tot,P_Hours_wkd_NS_15_19,P_Hours_wkd_NS_20_24,P_Hours_wkd_NS_25_34,P_Hours_wkd_NS_35_44,P_Hours_wkd_NS_45_54,P_Hours_wkd_NS_55_64,P_Hours_wkd_NS_65_74,P_Hours_wkd_NS_75_84,P_Hours_wkd_NS_85ov,P_Hours_wkd_NS_Tot,P_Tot_Emp_15_19,P_Tot_Emp_20_24,P_Tot_Emp_25_34,P_Tot_Emp_35_44,P_Tot_Emp_45_54,P_Tot_Emp_55_64,P_Tot_Emp_65_74,P_Tot_Emp_75_84,P_Tot_Emp_85ov,P_Tot_Emp_Tot,P_Unem_look_FTW_15_19,P_Unem_look_FTW_20_24,P_Unem_look_FTW_25_34,P_Unem_look_FTW_35_44,P_Unem_look_FTW_45_54,P_Unem_look_FTW_55_64,P_Unem_look_FTW_65_74,P_Unem_look_FTW_75_84,P_Unem_look_FTW_85ov,P_Unem_look_FTW_Tot,P_Unem_look_PTW_15_19,P_Unem_look_PTW_20_24,P_Unem_look_PTW_25_34,P_Unem_look_PTW_35_44,P_Unem_look_PTW_45_54,P_Unem_look_PTW_55_64,P_Unem_look_PTW_65_74,P_Unem_look_PTW_75_84,P_Unem_look_PTW_85ov,P_Unem_look_PTW_Tot,P_Tot_Unemp_15_19,P_Tot_Unemp_20_24,P_Tot_Unemp_25_34,P_Tot_Unemp_35_44,P_Tot_Unemp_45_54,P_Tot_Unemp_55_64,P_Tot_Unemp_65_74,P_Tot_Unemp_75_84,P_Tot_Unemp_85ov,P_Tot_Unemp_Tot,P_Tot_LF_15_19,P_Tot_LF_20_24,P_Tot_LF_25_34,P_Tot_LF_35_44,P_Tot_LF_45_54,P_Tot_LF_55_64,P_Tot_LF_65_74,P_Tot_LF_75_84,P_Tot_LF_85ov,P_Tot_LF_Tot,P_Not_in_LF_15_19,P_Not_in_LF_20_24,P_Not_in_LF_25_34,P_Not_in_LF_35_44,P_Not_in_LF_45_54,P_Not_in_LF_55_64,P_Not_in_LF_65_74,P_Not_in_LF_75_84,P_Not_in_LF_85ov,P_Not_in_LF_Tot,P_LFS_NS_15_19,P_LFS_NS_20_24,P_LFS_NS_25_34,P_LFS_NS_35_44,P_LFS_NS_45_54,P_LFS_NS_55_64,P_LFS_NS_65_74,P_LFS_NS_75_84,P_LFS_NS_85ov,P_LFS_NS_Tot,P_Tot_15_19,P_Tot_20_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85ov,P_Tot_Tot
407,2876,3131,7069,7663,9199,8703,2470,372,32,41523,1695,694,1917,1803,2119,5063,11263,7484,3119,35148,285,241,564,555,681,764,835,658,396,4985,4861,4070,9551,10023,11996,14523,14571,8516,3549,81655,1323,3581,8542,9042,11126,9402,2534,323,27,45890,3545,2302,4593,5104,5714,6646,2928,616,46,31495,224,233,793,576,671,950,408,60,6,3931,176,174,309,270,307,300,158,81,15,1798,5268,6285,14245,14985,17821,17299,6032,1077,95,83108,170,318,466,332,419,399,41,3,6,2161,363,178,260,220,265,347,80,6,0,1719,529,497,725,556,683,747,121,8,3,3875,5803,6786,14967,15537,18507,18045,6151,1089,102,86983,3815,1333,3170,3334,4075,8985,21371,14264,5237,65589,611,544,1245,1181,1456,1633,1712,1279,650,10308,10226,8662,19380,20059,24037,28670,29238,16630,5989,162889
497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,5,0,0,0,3,5,0,0,0,0,12
499,43,42,129,81,59,57,14,0,0,423,57,40,102,88,76,114,106,23,7,613,19,16,74,79,46,25,17,0,3,273,112,95,305,245,178,197,141,26,10,1306,3,19,112,92,77,45,11,0,0,351,18,34,77,41,36,39,15,0,0,264,4,3,17,19,12,22,3,0,0,70,0,3,8,4,0,7,0,0,0,38,32,61,211,156,128,106,26,4,0,724,11,10,35,33,30,25,0,0,0,152,25,15,24,18,17,14,3,0,0,112,35,29,62,55,38,40,3,0,0,266,65,87,272,205,172,147,34,4,0,989,86,80,193,161,172,241,262,55,7,1266,30,39,161,163,136,120,62,4,3,719,186,206,627,534,478,513,359,64,11,2975
501,3391,2886,7306,9685,10368,8155,2077,255,12,44134,1702,644,2283,2166,2002,4533,8869,5241,2060,29502,279,248,619,641,666,680,647,503,312,4598,5373,3777,10211,12489,13035,13371,11586,5999,2381,78232,1516,3550,9096,11102,12562,9140,1905,222,13,49101,3932,1897,4394,6327,6137,5861,2670,402,33,31646,293,283,947,944,1001,1259,389,57,3,5178,139,145,299,325,280,194,87,40,21,1530,5879,5881,14729,18700,19981,16454,5044,717,69,87452,235,270,454,359,374,358,52,0,0,2106,497,184,242,262,237,265,70,13,0,1759,726,453,696,621,613,623,120,13,0,3867,6606,6328,15420,19320,20596,17067,5167,734,69,91320,3786,1103,3100,3156,3221,7300,16577,9997,3410,51642,569,519,1440,1556,1729,1508,1344,926,508,10095,10963,7948,19963,24032,25548,25879,23091,11650,3986,153058
502,1807,2029,3862,4498,5108,4244,891,78,5,22518,1018,495,1532,1431,1381,3010,6520,4292,1452,21130,152,171,324,331,342,312,319,376,333,2648,2971,2686,5715,6255,6833,7565,7731,4746,1794,46298,601,1878,4481,5276,6233,4754,842,50,0,24125,2155,1575,2334,2707,2761,2837,1113,164,12,15656,118,173,520,442,498,635,150,13,5,2561,65,87,214,158,147,110,47,14,9,852,2941,3715,7544,8585,9639,8344,2152,250,22,43190,170,278,393,329,344,281,47,4,0,1848,415,136,205,167,159,207,61,7,0,1359,583,420,594,494,506,489,109,9,0,3206,3533,4133,8143,9078,10146,8830,2261,259,21,46404,2163,812,1995,1971,2120,4749,11937,8312,2563,36622,295,362,750,856,881,745,701,676,513,5785,5986,5306,10886,11904,13147,14327,14903,9248,3095,88811
503,2780,5483,13043,10374,9513,6701,2129,313,19,50351,2202,1067,1718,2044,1861,3247,5859,4287,2422,24704,160,377,908,564,405,375,410,328,323,3854,5143,6927,15671,12980,11778,10317,8401,4927,2769,78909,338,3452,17417,14515,13097,8683,2017,220,14,59750,3855,5606,6475,5815,5177,4562,2867,617,51,35017,226,335,989,771,442,516,224,44,5,3557,59,157,352,234,151,92,44,29,9,1119,4474,9554,25235,21330,18866,13853,5143,909,82,99451,51,245,547,437,466,381,63,13,0,2195,702,424,394,265,206,216,88,10,0,2304,753,671,946,697,677,598,148,23,0,4505,5224,10222,26175,22030,19548,14451,5289,935,82,103951,4642,2300,2888,2770,2772,5080,10260,7787,3827,42329,306,745,2157,1404,1037,920,862,650,503,8581,10172,13265,31226,26204,23348,20445,16415,9364,4406,154860
504,4454,6482,15996,15703,14519,10582,2443,214,11,70404,2825,1157,3918,3731,3141,5138,9257,5792,2386,37352,283,351,979,809,712,557,475,464,365,4998,7566,7993,20893,20243,18368,16277,12181,6469,2763,112749,1419,6126,20828,21119,19483,13540,2562,158,8,85241,5641,5482,8392,9043,7472,6635,2737,396,23,45824,227,387,1671,1238,964,1054,292,33,0,5878,140,331,681,458,358,237,62,21,5,2288,7425,12323,31575,31857,28276,21468,5661,606,40,139231,317,628,951,736,747,612,92,3,0,4078,1121,444,527,475,392,367,122,7,0,3462,1437,1070,1477,1206,1139,981,216,14,0,7539,8864,13393,33048,33068,29417,22443,5870,617,39,146773,6356,2396,5935,5651,5075,8291,16711,10778,3871,65060,600,777,2265,2030,1792,1407,944,842,574,11227,15820,16571,41245,40744,36289,32139,23530,12238,4488,223065
505,10173,14081,32551,34202,32118,22577,5317,397,24,151443,5989,2182,6563,7274,6052,10391,20861,13763,6018,79091,497,666,1866,1557,1217,1010,998,935,718,9464,16665,16927,40983,43031,39387,33981,27168,15091,6762,239995,2645,12237,41480,44278,42751,27416,4804,254,15,175865,13094,12893,17167,20193,17638,15142,6395,853,57,103429,486,775,3486,2724,1892,2160,676,73,6,12275,230,540,1263,957,712,478,147,48,9,4391,16451,26441,63394,68144,62989,45200,12026,1232,83,295961,602,1125,1692,1417,1453,1162,169,11,0,7628,2862,994,1051,1029,776,779,252,22,9,7772,3469,2118,2747,2445,2231,1940,421,34,8,15402,19917,28560,66137,70586,65222,47130,12446,1267,91,311368,13471,4422,9032,9665,9052,16178,37061,24790,9715,133386,1049,1527,4235,3870,3229,2472,1882,1603,1118,20990,34435,34506,79404,84122,77506,65784,51388,27668,10928,465735
506,8251,13465,30317,30089,25020,17854,4461,367,23,129852,6025,3106,8139,8238,6147,9710,17723,11068,4665,74825,565,837,2125,1750,1283,1081,969,1001,924,10533,14847,17408,40585,40074,32455,28644,23153,12428,5616,215211,2452,11744,39558,41605,34831,23119,4446,245,23,158009,10220,12717,17335,17475,13353,11398,5237,734,44,88519,457,772,2786,2259,1584,1689,528,54,6,10131,204,653,1381,891,717,448,132,48,13,4487,13331,25891,61065,62227,50487,36658,10344,1078,77,261148,624,1137,2040,1690,1508,1130,185,5,0,8316,2187,1205,1287,1085,764,669,233,17,0,7445,2818,2340,3323,2772,2276,1802,411,24,0,15763,16147,28229,64389,64998,52766,38452,10754,1096,81,276911,13107,5884,11649,11232,9492,15226,31796,20423,7640,126458,1191,1886,4788,4155,3272,2595,1907,1697,1436,22928,30444,35999,80825,80385,65525,56276,44457,23222,9154,426298
507,7964,10789,23858,25377,23806,16814,3878,292,17,112808,4570,2001,5479,5889,5067,8664,15990,10223,4614,62489,455,612,1465,1223,1058,884,795,814,704,8008,12995,13401,30801,32489,29928,26356,20661,11331,5338,183300,2379,9603,30603,32835,31717,20886,3627,207,8,131854,9906,9367,12308,14654,12588,10892,4600,621,32,74961,366,680,2750,2107,1656,1805,511,47,5,9931,207,378,886,667,518,342,108,28,18,3157,12860,20026,46545,50261,46477,33923,8841,905,60,219901,558,931,1417,1156,1172,900,128,9,0,6271,2141,849,909,792,680,624,226,15,0,6234,2699,1778,2327,1951,1849,1521,356,29,3,12506,15560,21800,48872,52211,48332,35444,9203,925,63,232407,9939,3779,7909,8072,7672,13609,28463,19004,7584,106035,956,1398,3530,3279,2740,2158,1600,1431,1104,18202,26454,26979,60317,63557,58745,51211,39261,21356,8752,356647
509,1783,1896,4665,5773,6872,6544,2090,322,18,29961,1397,488,1541,1290,1455,3198,6208,3963,1589,21124,275,230,576,633,775,778,712,545,284,4811,3451,2607,6776,7693,9105,10511,9010,4831,1888,55894,1121,2589,6200,6906,8726,7924,2328,345,34,36165,2018,1136,2645,3731,3868,4552,2278,511,53,20794,125,157,612,483,663,893,385,73,6,3392,115,126,226,190,214,193,126,68,18,1272,3375,4009,9679,11307,13468,13565,5115,988,115,61621,136,207,290,252,308,291,56,8,0,1538,249,83,156,146,158,189,89,6,0,1079,383,284,451,397,466,484,138,6,5,2616,3757,4300,10136,11702,13929,14049,5257,1002,121,64234,2967,878,2394,2167,2476,5355,11982,7680,2719,38614,599,534,1293,1409,1732,1811,1523,1045,475,10424,7320,5712,13823,15284,18137,21212,18757,9724,3308,113275
510,1031,1458,5380,4956,3597,2305,487,34,0,19251,973,647,1633,1273,948,947,791,327,81,7614,302,434,1352,1063,831,588,245,81,28,4917,2308,2534,8365,7284,5377,3837,1524,448,113,31785,612,2056,7919,7791,6247,4112,808,42,0,29601,1093,554,1928,2114,1310,894,346,41,0,8287,75,135,792,648,441,400,99,3,0,2592,62,99,305,224,145,117,21,9,0,986,1845,2846,10948,10782,8150,5529,1271,98,4,41467,134,189,288,220,162,117,10,0,0,1118,147,80,141,125,94,62,12,4,0,669,278,268,429,342,252,175,24,3,3,1786,2125,3112,11374,11128,8399,5706,1301,100,8,43255,2003,1179,2570,2086,1684,1688,1565,679,150,13602,703,975,3136,2751,2237,1638,580,173,45,12233,4829,5265,17080,15963,12321,9031,3443,949,204,69087
511,1752,2190,5157,5382,5816,4673,1234,152,7,26362,1016,568,1626,1316,1179,2083,3587,2258,835,14463,348,404,896,911,765,722,552,318,172,5086,3120,3161,7681,7608,7762,7475,5369,2732,1015,45919,1121,3018,7458,7488,8208,6479,1516,167,10,35468,1910,1084,2551,2857,2743,2793,1191,209,14,15359,114,191,684,479,575,639,202,29,0,2917,82,133,257,216,221,178,56,42,8,1193,3230,4429,10952,11036,11751,10096,2967,443,32,54931,152,206,260,260,296,231,37,0,0,1447,231,86,152,149,123,169,48,3,0,974,390,294,412,411,418,396,85,5,0,2420,3613,4727,11363,11444,12170,10488,3055,449,37,57351,2201,978,2339,1990,2067,3652,7076,4381,1426,26111,737,964,2251,2143,2027,1787,1239,718,286,12154,6553,6674,15956,15584,16262,15931,11367,5542,1749,95614
597,0,5,8,9,5,0,0,0,0,29,0,0,0,0,0,0,5,0,0,9,0,5,3,3,8,0,0,0,0,19,3,11,14,11,9,3,4,0,0,61,0,20,62,85,56,25,3,0,0,243,0,0,0,3,5,0,0,0,0,18,0,0,4,0,3,6,0,0,0,13,0,0,0,0,0,0,0,0,0,5,5,17,62,95,59,33,5,0,0,277,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,5,17,62,96,59,34,5,0,0,277,0,0,0,0,4,3,7,0,0,18,3,15,46,73,50,21,3,0,0,220,6,31,116,170,109,62,18,0,0,516
599,43,111,281,177,122,123,23,0,0,875,44,47,155,157,127,200,207,27,5,967,57,104,259,276,224,154,93,16,12,1193,147,256,692,613,468,477,316,38,16,3030,16,90,328,188,158,117,16,0,0,915,33,73,118,102,56,75,26,0,0,484,0,17,45,60,28,25,6,0,0,181,3,4,11,4,5,0,0,0,0,33,53,185,501,355,248,216,45,0,0,1614,13,31,69,68,57,33,5,0,0,274,13,18,24,28,21,16,3,0,0,117,24,48,92,89,75,48,7,0,0,392,72,235,596,442,332,265,57,3,0,2000,89,93,265,290,249,396,465,89,10,1955,98,230,647,802,737,481,235,67,18,3326,261,562,1512,1543,1313,1144,758,155,30,7285
601,3521,5663,15793,13077,12359,9664,2313,207,17,62618,2672,1372,3186,2540,2553,5481,10878,7298,3175,39154,254,313,858,632,525,516,612,527,324,4566,6453,7341,19834,16250,15439,15666,13805,8028,3516,106333,917,4551,17413,15050,15012,10370,1712,118,4,65150,4164,4967,11061,8751,7214,7020,2971,403,24,46560,260,369,1410,1027,873,986,325,43,5,5288,96,221,600,295,227,181,72,18,13,1723,5436,10110,30483,25120,23320,18558,5080,574,43,118720,311,720,1416,676,466,371,48,0,0,4010,1069,680,930,426,316,298,92,6,0,3811,1373,1400,2344,1099,783,666,141,7,4,7818,6813,11507,32823,26217,24104,19228,5222,581,42,126541,5976,2698,5199,4151,4432,9623,19761,13079,5092,70007,533,614,1733,1287,1109,1086,1163,933,496,8955,13323,14817,39761,31656,29653,29934,26145,14594,5631,205506
602,2315,3099,7188,6720,7605,6507,1566,154,11,35167,1534,791,1902,1714,1925,3836,7586,5001,1982,26270,160,232,437,379,380,482,491,441,280,3285,4015,4115,9528,8816,9909,10821,9645,5601,2274,64723,816,3102,8609,7822,8858,6866,1378,132,11,37597,2646,2350,4888,4542,4675,4891,1982,300,30,26291,207,198,698,477,531,704,209,23,7,3054,85,152,288,164,196,150,55,29,8,1134,3754,5800,14487,13006,14265,12612,3624,482,56,68079,197,437,620,357,382,308,49,5,0,2361,461,284,335,209,227,269,56,5,0,1849,659,723,960,568,611,580,110,12,0,4208,4414,6521,15445,13576,14875,13188,3724,495,56,72287,3457,1465,2864,2597,3254,6779,14210,9320,3244,47183,374,499,981,807,834,971,1004,787,444,6705,8241,8480,19292,16981,18961,20938,18944,10599,3742,126171
603,419,564,1465,1785,1964,1936,456,57,4,8653,455,174,410,463,599,1444,2396,1102,326,7370,66,63,165,138,166,233,186,142,64,1223,933,804,2044,2393,2721,3611,3040,1300,394,17243,238,679,1646,1927,2264,1846,436,61,4,9097,426,395,1005,1322,1370,1705,633,109,3,6968,41,37,166,166,179,267,94,16,3,973,31,47,70,85,100,66,42,16,4,453,731,1158,2885,3497,3919,3880,1203,200,13,17487,65,92,105,72,98,115,11,0,0,570,82,45,61,66,48,90,21,0,3,422,152,137,169,140,147,206,33,0,0,992,887,1301,3055,3633,4063,4086,1239,197,17,18486,1045,313,640,737,1085,2663,4783,2376,595,14224,144,131,322,295,339,483,465,286,119,2579,2076,1742,4013,4662,5484,7233,6486,2862,733,35295
604,1760,2228,4984,4869,5738,4927,1070,117,9,25708,1187,521,1431,1295,1618,3482,6263,3948,1570,21328,150,157,366,336,368,409,441,401,168,2787,3093,2901,6795,6499,7723,8823,7781,4469,1744,49827,764,2483,5958,5574,6585,5372,1028,86,4,27850,2100,1464,3177,3159,3468,3700,1352,221,17,18650,107,170,611,408,524,650,156,28,3,2660,75,107,183,146,181,144,67,36,8,945,3051,4224,9927,9288,10752,9867,2603,370,34,50109,159,267,385,279,316,257,30,0,0,1696,252,145,196,174,184,212,37,6,0,1197,407,415,584,449,502,469,67,6,0,2898,3459,4634,10512,9739,11250,10336,2669,378,34,53005,2550,907,2083,1987,2832,5884,11701,7478,2535,37956,332,321,767,726,804,866,896,706,319,5732,6336,5864,13363,12453,14892,17082,15263,8560,2887,96692
697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,4,4,7,0,0,0,0,19
699,20,20,49,44,29,30,5,0,0,194,24,22,29,37,31,49,36,10,0,244,10,7,11,24,17,22,26,5,0,122,48,53,92,97,78,98,72,13,4,561,3,17,43,35,30,15,3,0,0,149,7,21,22,29,29,16,4,0,0,126,3,3,11,5,0,10,0,0,0,26,0,0,0,0,3,0,0,0,0,10,12,33,79,69,63,42,9,0,0,309,12,21,17,12,22,4,0,4,0,94,9,7,12,9,3,12,0,0,0,46,18,27,32,17,25,14,0,4,0,139,31,58,109,85,90,54,13,4,0,445,42,43,64,65,75,93,77,22,3,485,19,16,49,54,41,50,71,11,0,314,95,119,228,198,203,199,163,31,3,1248
701,2077,3210,10341,8931,7243,4836,1200,108,0,37943,1372,558,1725,1429,1078,1756,2967,1493,394,12770,292,373,1129,924,725,551,351,178,63,4591,3735,4144,13199,11286,9043,7139,4513,1776,465,55301,886,4071,13904,12624,10960,7010,1525,107,12,51101,2434,2062,4627,3674,2563,2066,965,132,6,18528,138,231,1048,793,619,583,186,21,0,3611,103,177,421,265,216,157,52,12,7,1401,3549,6544,19994,17350,14362,9815,2731,265,22,74631,192,268,487,325,280,262,54,6,0,1873,385,158,259,162,129,107,47,9,0,1258,576,425,747,486,414,374,99,9,0,3131,4124,6968,20744,17836,14772,10185,2832,269,23,77762,2925,1200,2808,2337,1991,3217,5748,3000,700,23923,602,876,2397,1932,1641,1240,791,339,106,9927,7651,9046,25950,22108,18400,14637,9374,3608,833,111611
702,899,1471,4685,3759,3267,2434,634,53,6,17207,1917,1473,2894,2221,1789,1613,1421,587,176,14099,245,284,811,621,542,460,250,83,14,3306,3057,3225,8392,6607,5597,4514,2299,722,198,34608,554,1703,6006,4922,4461,3545,865,75,3,22130,718,587,1649,1636,1147,969,425,61,3,7199,59,107,469,338,289,265,91,3,0,1623,64,107,259,185,141,96,39,11,0,897,1396,2505,8375,7076,6036,4869,1422,150,9,31846,244,372,634,441,304,145,21,3,4,2167,151,139,243,183,113,71,27,7,0,937,395,506,875,623,414,224,45,8,4,3095,1793,3013,9257,7700,6446,5094,1469,164,10,34941,4096,2909,5305,4111,3352,2872,2789,1147,284,26866,537,635,1705,1304,1161,1038,551,197,29,7144,6424,6550,16263,13120,10954,8995,4809,1499,326,68943
797,0,3,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,4,0,3,0,0,0,0,11,0,5,13,10,10,9,0,0,0,46,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,3,0,5,16,10,10,9,0,0,0,56,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,16,10,10,7,0,0,0,63,0,0,0,5,5,0,0,0,0,8,6,0,6,4,4,3,0,0,0,21,4,6,23,22,19,17,0,0,0,94
799,17,29,115,69,60,25,5,0,0,320,24,36,119,99,91,145,79,13,4,605,27,39,130,96,128,107,28,0,0,558,64,99,364,268,280,279,114,17,4,1486,9,21,97,58,34,24,4,0,0,252,8,7,40,31,20,17,9,0,0,132,0,0,25,24,23,5,5,0,0,92,0,0,10,11,0,3,0,0,0,27,13,34,175,126,84,53,22,0,0,500,3,13,33,18,16,12,4,0,0,85,0,0,10,10,7,10,0,0,0,37,7,14,36,26,19,17,0,0,0,127,15,50,213,153,112,67,21,0,0,633,35,55,216,195,209,290,216,32,3,1251,43,81,228,227,277,225,82,14,0,1174,95,183,661,573,591,579,318,49,7,3052
801,7891,14207,33066,30065,24111,14377,3291,298,26,127343,4450,2054,4264,3787,3392,8446,15029,9723,3865,55007,560,873,1663,1148,844,644,700,537,419,7382,12899,17132,38992,35006,28342,23462,19022,10556,4315,189730,2192,13190,46122,42989,36364,19176,3223,199,16,163473,9811,11817,14778,13568,9293,7717,3664,605,48,71301,707,882,3088,2658,1621,1500,462,49,14,10985,129,394,953,529,360,182,65,22,5,2632,12850,26280,64941,59743,47644,28573,7416,871,80,248388,326,736,1390,920,710,530,83,3,0,4706,2065,970,775,496,350,374,155,15,0,5202,2391,1708,2163,1414,1060,905,234,19,0,9905,15233,27985,67110,61158,48701,29481,7656,892,82,258296,9923,4335,6952,5615,5599,14409,26657,17442,6424,97350,1128,1851,3574,2511,1823,1438,1331,1006,673,15345,26286,34174,77634,69285,56126,45328,35639,19340,7180,370996
897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
899,22,23,32,19,16,17,0,0,0,129,21,14,8,13,5,14,7,4,0,88,0,4,7,7,7,8,7,0,0,35,37,40,53,33,30,35,10,8,0,249,8,17,35,20,18,9,0,0,0,108,13,20,17,8,7,10,0,0,0,83,6,0,7,4,6,0,0,0,0,16,0,0,0,0,0,0,0,0,0,3,22,36,59,38,32,23,3,0,0,216,4,4,10,9,0,0,0,0,0,32,7,7,4,0,3,0,0,0,0,17,8,14,7,9,6,0,0,0,0,48,34,50,71,47,36,26,3,0,0,264,25,26,24,21,15,32,21,8,0,169,0,9,21,35,29,22,16,5,0,129,58,82,108,104,77,78,34,10,4,560
901,61,76,168,224,238,253,102,23,0,1129,26,17,28,39,39,81,138,84,30,482,14,16,48,50,38,46,24,25,6,269,103,108,240,310,316,382,267,135,34,1887,29,83,207,276,315,317,107,11,0,1347,70,41,91,125,114,153,92,23,3,719,7,6,19,20,21,31,21,4,0,131,4,5,10,7,10,5,6,0,0,47,110,132,330,425,461,510,227,41,4,2243,0,0,0,7,6,10,0,0,0,25,0,0,0,3,3,11,0,0,0,32,0,6,0,9,7,21,3,0,0,53,109,140,334,440,471,535,226,39,4,2297,57,39,139,109,91,137,283,167,57,1086,21,32,105,92,102,97,71,47,8,574,189,218,577,638,665,765,587,257,62,3953
997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
999,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,3,0,0,0,11
