SA4_CODE_2021,NegNil_inc_Emp_WFT,NegNil_inc_Emp_WPT,NegNil_inc_Emp_AW,NegNil_inc_E_T,NegNil_inc_UnE_lfw_FTW,NegNil_inc_UnE_lfw_PTW,NegNil_inc_UnE_lfw_Tot,NegNil_inc_T_LF,NegNil_inc_Notin_LF,NegNil_inc_LF_sta_NS,NegNil_inc_Tot,I_1_149_Emp_WFT,I_1_149_Emp_WPT,I_1_149_Emp_AW,I_1_149_E_T,I_1_149_UnE_lfw_FTW,I_1_149_UnE_lfw_PTW,I_1_149_UnE_lfw_Tot,I_1_149_T_LF,I_1_149_Notin_LF,I_1_149_LF_sta_NS,I_1_149_Tot,I_150_299_Emp_WFT,I_150_299_Emp_WPT,I_150_299_Emp_AW,I_150_299_E_T,I_150_299_UnE_lfw_FTW,I_150_299_UnE_lfw_PTW,I_150_299_UnE_lfw_Tot,I_150_299_T_LF,I_150_299_Notin_LF,I_150_299_LF_sta_NS,I_150_299_Tot,I_300_399_Emp_WFT,I_300_399_Emp_WPT,I_300_399_Emp_AW,I_300_399_E_T,I_300_399_UnE_lfw_FTW,I_300_399_UnE_lfw_PTW,I_300_399_UnE_lfw_Tot,I_300_399_T_LF,I_300_399_Notin_LF,I_300_399_LF_sta_NS,I_300_399_Tot,I_400_499_Emp_WFT,I_400_499_Emp_WPT,I_400_499_Emp_AW,I_400_499_E_T,I_400_499_UnE_lfw_FTW,I_400_499_UnE_lfw_PTW,I_400_499_UnE_lfw_Tot,I_400_499_T_LF,I_400_499_Notin_LF,I_400_499_LF_sta_NS,I_400_499_Tot,I_500_649_Emp_WFT,I_500_649_Emp_WPT,I_500_649_Emp_AW,I_500_649_E_T,I_500_649_UnE_lfw_FTW,I_500_649_UnE_lfw_PTW,I_500_649_UnE_lfw_Tot,I_500_649_T_LF,I_500_649_Notin_LF,I_500_649_LF_sta_NS,I_500_649_Tot,I_650_799_Emp_WFT,I_650_799_Emp_WPT,I_650_799_Emp_AW,I_650_799_E_T,I_650_799_UnE_lfw_FTW,I_650_799_UnE_lfw_PTW,I_650_799_UnE_lfw_Tot,I_650_799_T_LF,I_650_799_Notin_LF,I_650_799_LF_sta_NS,I_650_799_Tot,I_800_999_Emp_WFT,I_800_999_Emp_WPT,I_800_999_Emp_AW,I_800_999_E_T,I_800_999_UnE_lfw_FTW,I_800_999_UnE_lfw_PTW,I_800_999_UnE_lfw_Tot,I_800_999_T_LF,I_800_999_Notin_LF,I_800_999_LF_sta_NS,I_800_999_Tot,I_1000_1249_Emp_WFT,I_1000_1249_Emp_WPT,I_1000_1249_Emp_AW,I_1000_1249_E_T,I_1000_1249_UnE_lfw_FTW,I_1000_1249_UnE_lfw_PTW,I_1000_1249_UnE_lfw_Tot,I_1000_1249_T_LF,I_1000_1249_Notin_LF,I_1000_1249_LF_sta_NS,I_1000_1249_Tot,I_1250_1499_Emp_WFT,I_1250_1499_Emp_WPT,I_1250_1499_Emp_AW,I_1250_1499_E_T,I_1250_1499_UnE_lfw_FTW,I_1250_1499_UnE_lfw_PTW,I_1250_1499_UnE_lfw_Tot,I_1250_1499_T_LF,I_1250_1499_Notin_LF,I_1250_1499_LF_sta_NS,I_1250_1499_Tot,I_1500_1749_Emp_WFT,I_1500_1749_Emp_WPT,I_1500_1749_Emp_AW,I_1500_1749_E_T,I_1500_1749_UnE_lfw_FTW,I_1500_1749_UnE_lfw_PTW,I_1500_1749_UnE_lfw_Tot,I_1500_1749_T_LF,I_1500_1749_Notin_LF,I_1500_1749_LF_sta_NS,I_1500_1749_Tot,I_1750_1999_Emp_WFT,I_1750_1999_Emp_WPT,I_1750_1999_Emp_AW,I_1750_1999_E_T,I_1750_1999_UnE_lfw_FTW,I_1750_1999_UnE_lfw_PTW,I_1750_1999_UnE_lfw_Tot,I_1750_1999_T_LF,I_1750_1999_Notin_LF,I_1750_1999_LF_sta_NS,I_1750_1999_Tot,I_2000_2499_Emp_WFT,I_2000_2499_Emp_WPT,I_2000_2499_Emp_AW,I_2000_2499_E_T,I_2000_2499_UnE_lfw_FTW,I_2000_2499_UnE_lfw_PTW,I_2000_2499_UnE_lfw_Tot,I_2000_2499_T_LF,I_2000_2499_Notin_LF,I_2000_2499_LF_sta_NS,I_2000_2499_Tot,I_2500_2999_Emp_WFT,I_2500_2999_Emp_WPT,I_2500_2999_Emp_AW,I_2500_2999_E_T,I_2500_2999_UnE_lfw_FTW,I_2500_2999_UnE_lfw_PTW,I_2500_2999_UnE_lfw_Tot,I_2500_2999_T_LF,I_2500_2999_Notin_LF,I_2500_2999_LF_sta_NS,I_2500_2999_Tot,I_3000_3499_Emp_WFT,I_3000_3499_Emp_WPT,I_3000_3499_Emp_AW,I_3000_3499_E_T,I_3000_3499_UnE_lfw_FTW,I_3000_3499_UnE_lfw_PTW,I_3000_3499_UnE_lfw_Tot,I_3000_3499_T_LF,I_3000_3499_Notin_LF,I_3000_3499_LF_sta_NS,I_3000_3499_Tot,I_3500_3999_Emp_WFT,I_3500_3999_Emp_WPT,I_3500_3999_Emp_AW,I_3500_3999_E_T,I_3500_3999_UnE_lfw_FTW,I_3500_3999_UnE_lfw_PTW,I_3500_3999_UnE_lfw_Tot,I_3500_3999_T_LF,I_3500_3999_Notin_LF,I_3500_3999_LF_sta_NS,I_3500_3999_Tot,I_4000more_Emp_WFT,I_4000more_Emp_WPT,I_4000more_Emp_AW,I_4000more_E_T,I_4000more_UnE_lfw_FTW,I_4000more_UnE_lfw_PTW,I_4000more_UnE_lfw_Tot,I_4000more_T_LF,I_4000more_Notin_LF,I_4000more_LF_sta_NS,I_4000more_Tot,Part_inc_sta_Emp_WFT,Part_inc_sta_Emp_WPT,Part_inc_sta_Emp_AW,Part_inc_sta_E_T,Part_inc_sta_UnE_lfw_FTW,Part_inc_sta_UnE_lfw_PTW,Part_inc_sta_UnE_lfw_Tot,Part_inc_sta_T_LF,Part_inc_sta_Notin_LF,Part_inc_sta_LF_sta_NS,Part_inc_sta_Tot,All_inc_NS_Emp_WFT,All_inc_NS_Emp_WPT
207,11,18,6,43,25,22,41,85,702,0,794,3,41,0,47,3,13,20,64,124,0,184,10,55,13,75,7,12,22,92,199,0,295,7,90,5,107,7,24,36,147,168,6,316,16,114,19,156,13,23,41,193,281,0,475,36,195,30,267,12,33,39,306,294,0,603,72,261,28,354,7,19,30,385,309,0,698,119,251,25,402,17,19,34,435,454,6,896,273,366,37,679,23,13,37,716,516,0,1229,318,293,29,640,14,24,38,675,405,4,1080,329,209,27,564,11,11,19,588,279,0,869,367,185,19,567,6,8,18,582,280,0,857,801,298,48,1140,15,9,25,1167,413,0,1576,345,141,15,504,4,4,10,506,251,4,758,365,114,22,506,0,0,0,514,116,0,628,116,53,4,174,3,3,7,177,60,0,238,674,140,13,836,8,3,15,848,193,0,1042,368,198,28,596,6,16,24,617,286,26,932,13,16
208,8,12,10,29,17,18,39,72,353,0,425,3,25,3,37,9,11,16,50,84,0,134,13,40,6,58,9,11,21,85,116,0,197,14,50,11,73,12,14,24,103,141,0,241,11,106,12,127,15,22,32,161,272,0,438,37,222,26,279,21,24,46,328,324,5,658,71,287,33,393,18,24,51,437,352,0,791,156,392,41,594,17,16,30,627,569,5,1203,328,437,44,817,16,13,30,850,588,8,1437,418,417,29,869,15,8,17,891,450,9,1350,506,329,27,863,8,7,17,882,311,3,1196,474,241,34,747,4,0,5,758,235,0,992,1101,371,54,1527,19,12,33,1556,406,3,1968,384,135,23,540,3,5,9,550,197,3,751,467,130,12,608,8,0,10,621,116,0,737,152,44,8,203,0,0,0,204,69,0,271,945,147,36,1125,9,8,16,1143,158,0,1298,535,235,56,829,20,8,30,859,294,15,1171,20,14
209,16,17,8,37,22,19,43,82,435,4,517,5,19,5,25,0,6,7,36,91,0,131,0,46,11,60,19,20,38,100,201,3,305,0,94,17,113,33,31,63,175,304,8,488,20,141,28,189,38,40,77,269,536,6,810,45,375,66,481,31,70,101,583,808,3,1397,114,479,67,668,35,40,78,742,807,4,1556,330,634,59,1024,45,33,77,1100,1117,13,2225,558,667,65,1290,28,19,51,1341,992,10,2343,712,559,62,1340,25,25,50,1386,846,6,2241,711,442,53,1205,16,20,30,1232,543,0,1775,696,304,36,1032,9,9,19,1051,473,0,1527,1349,412,76,1833,25,14,34,1874,620,7,2505,598,205,32,832,16,8,24,860,311,4,1172,456,98,26,581,7,3,10,594,127,0,720,187,57,19,262,3,4,5,271,75,0,342,488,97,19,594,5,3,10,608,141,3,744,508,319,87,913,25,31,59,965,486,41,1498,29,20
210,3,8,3,16,22,10,33,49,363,8,419,0,8,7,12,10,6,18,34,75,0,110,3,46,7,54,21,17,33,88,191,3,283,5,66,14,75,22,22,54,131,287,4,420,6,109,26,142,25,40,66,206,521,0,732,40,247,51,336,39,41,83,418,647,3,1067,86,393,59,548,30,49,80,624,735,4,1358,245,441,65,751,28,29,56,803,996,9,1817,468,433,80,979,22,33,49,1031,919,10,1961,537,391,62,991,22,20,49,1034,746,4,1783,537,311,50,902,12,11,21,922,492,0,1420,458,190,40,691,9,9,22,709,393,0,1101,896,312,68,1276,12,12,25,1302,518,3,1822,476,152,41,668,12,11,19,686,315,4,1002,357,80,25,466,0,4,8,469,113,0,578,160,37,11,206,6,0,6,216,73,0,290,319,70,10,401,4,0,7,411,108,0,517,328,192,76,595,18,13,31,620,386,58,1067,16,11
211,18,4,10,37,16,15,34,69,361,4,438,8,17,5,29,4,13,10,44,81,0,120,9,41,8,53,14,19,35,82,131,0,216,8,95,16,114,20,21,43,159,233,0,389,20,153,32,202,18,25,44,247,463,0,709,41,335,53,425,29,46,78,499,587,8,1097,138,581,72,791,18,45,68,858,636,0,1493,301,634,64,1008,30,31,54,1062,922,9,1994,573,713,77,1365,23,31,48,1408,857,6,2273,722,641,80,1438,20,14,36,1473,706,3,2184,693,426,59,1179,14,19,34,1210,457,3,1675,677,310,35,1023,17,6,16,1046,325,4,1369,1334,484,76,1895,12,11,25,1923,493,0,2415,693,226,44,965,6,3,12,974,241,0,1220,494,115,21,629,4,0,4,633,105,3,745,201,71,11,284,3,4,5,288,60,0,351,518,95,16,626,5,4,7,641,112,3,751,640,319,97,1055,14,12,32,1084,404,34,1524,23,31
212,23,23,22,64,50,48,98,162,885,9,1059,3,49,18,71,7,15,25,94,203,4,298,18,108,19,150,29,37,71,218,345,11,566,19,176,36,227,43,51,89,320,489,0,815,28,290,57,376,56,70,131,502,884,11,1395,74,580,93,749,59,94,156,905,1175,9,2091,315,832,120,1265,57,75,134,1396,1211,15,2621,685,939,108,1740,56,66,126,1866,1710,20,3594,1089,927,113,2129,39,53,97,2227,1555,19,3796,1191,828,118,2132,65,28,89,2223,1377,18,3616,1030,560,75,1665,31,35,63,1723,841,6,2573,958,430,69,1454,20,17,44,1500,672,0,2175,1827,600,132,2566,37,30,65,2629,1041,5,3680,930,300,52,1281,24,16,44,1323,479,0,1806,667,167,42,870,5,6,14,887,210,0,1095,273,63,17,354,5,0,10,365,119,0,485,523,129,28,676,6,4,13,690,202,4,898,706,374,137,1210,38,37,72,1287,737,122,2144,36,31
213,20,28,28,69,63,61,122,193,875,13,1077,6,27,7,44,24,23,48,86,189,0,278,12,119,32,156,51,62,109,264,380,6,652,15,189,25,223,63,80,139,365,597,6,969,36,289,43,367,84,93,175,544,1003,0,1554,99,561,136,786,100,134,229,1018,1451,9,2485,278,865,158,1300,103,109,213,1514,1446,13,2972,609,933,134,1679,83,86,170,1850,1847,18,3708,1105,913,140,2150,70,58,126,2282,1567,18,3867,1260,794,131,2187,79,72,145,2332,1352,9,3694,1125,521,85,1734,57,38,104,1831,890,3,2727,1052,406,78,1532,37,40,80,1610,670,4,2285,1906,605,153,2661,49,43,90,2753,939,9,3704,846,234,56,1133,31,14,44,1175,515,4,1694,692,188,43,922,17,11,24,951,200,3,1157,281,69,20,369,0,5,4,375,111,0,487,599,122,38,762,19,5,24,787,199,0,989,653,358,141,1152,60,38,98,1252,764,101,2117,61,29
214,7,6,4,17,8,10,14,34,169,0,206,6,10,4,18,5,0,7,26,43,0,65,0,36,6,45,7,13,15,54,108,0,159,4,39,18,59,19,17,34,100,154,0,255,10,81,31,133,27,41,66,194,359,8,556,29,272,56,355,19,37,61,420,484,6,910,85,461,65,610,18,32,51,661,511,3,1172,183,530,60,779,23,18,41,820,698,6,1530,392,566,65,1020,22,12,36,1054,653,5,1715,507,466,59,1036,20,9,31,1068,452,6,1523,449,314,50,812,5,3,7,819,289,3,1110,454,205,33,693,8,4,13,710,219,3,929,828,312,44,1189,4,12,10,1202,300,3,1500,353,117,25,505,5,3,6,510,128,0,636,228,68,12,307,4,0,4,311,45,0,349,102,25,9,135,0,0,0,135,25,0,162,253,47,5,311,0,0,3,316,56,0,371,400,255,65,716,20,16,32,748,322,32,1107,20,10
215,4,5,3,11,0,3,4,14,73,0,94,0,3,4,11,0,3,3,13,22,0,38,0,18,0,23,3,5,9,33,61,0,95,3,26,9,34,11,14,23,62,119,4,183,3,62,14,79,18,17,31,114,229,4,340,21,163,32,217,19,28,48,262,334,0,599,64,236,35,334,13,9,24,353,281,3,640,140,242,24,411,5,16,26,434,386,5,827,243,217,23,483,12,15,25,510,321,0,826,224,142,22,389,14,4,18,409,193,3,601,181,110,19,306,0,4,4,310,123,3,441,167,55,5,220,4,0,5,223,84,3,312,271,68,18,357,0,4,0,358,82,4,443,97,29,3,127,0,0,0,128,40,0,172,67,14,7,83,0,0,0,83,15,0,95,15,5,0,18,0,0,0,18,3,0,27,41,15,0,60,0,0,0,60,19,0,80,135,83,19,244,8,6,13,251,149,13,425,9,16
216,0,0,3,5,3,5,9,13,68,0,83,0,6,0,8,4,3,5,14,11,0,26,0,19,10,30,5,4,9,31,43,0,83,3,31,7,45,6,11,10,53,119,0,175,11,58,9,81,10,19,29,112,205,0,316,27,161,28,218,15,21,34,255,286,4,546,65,227,37,328,6,21,25,356,257,3,611,133,225,23,383,14,12,22,409,368,0,780,202,204,24,438,7,7,11,447,277,0,722,178,166,21,370,7,3,15,382,194,0,583,172,89,14,272,7,4,10,283,101,0,386,146,62,14,218,3,0,8,225,80,3,314,236,84,23,341,0,0,0,338,86,3,437,81,33,10,122,4,0,4,125,40,0,160,55,15,4,70,0,0,0,70,12,0,88,15,0,3,21,0,0,0,21,5,0,28,43,3,6,51,0,0,0,53,18,0,74,137,99,18,256,4,0,8,262,152,26,434,13,11
217,3,0,3,3,8,0,7,6,54,0,65,5,6,0,8,0,3,3,5,17,0,27,0,14,3,17,4,3,4,21,29,0,53,3,30,3,41,6,6,11,49,72,0,127,9,44,8,59,13,16,25,88,145,3,231,17,127,21,171,3,24,27,196,224,4,422,42,223,30,298,3,14,20,314,196,4,512,108,242,21,373,9,10,18,389,276,3,676,164,215,24,403,6,6,8,411,226,4,637,166,138,16,320,4,0,5,328,156,3,485,168,105,18,283,4,0,10,295,84,0,384,116,66,9,200,0,0,0,200,67,0,261,184,85,20,292,3,0,3,294,64,0,358,101,43,7,149,0,0,0,149,36,3,190,52,16,5,73,0,0,0,73,6,0,86,24,0,0,27,0,0,0,27,6,0,31,58,12,3,68,0,0,0,74,15,0,88,129,92,16,240,5,8,12,247,117,14,388,3,9
297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301,0,3,0,4,10,12,23,32,96,0,125,0,0,0,10,0,6,8,11,25,0,40,5,16,4,26,9,3,13,40,69,0,109,4,22,13,38,18,11,31,67,111,0,180,14,61,17,86,17,20,41,129,212,0,344,21,182,39,244,23,34,58,297,320,3,623,70,254,78,405,20,21,44,446,310,0,758,188,290,76,552,18,12,29,582,459,0,1047,382,336,59,777,9,13,19,800,480,7,1279,419,264,71,755,13,6,20,773,329,3,1104,413,183,44,645,8,5,14,659,207,0,862,412,123,29,572,9,3,8,575,158,4,743,794,194,55,1043,7,4,12,1056,212,5,1272,290,108,28,422,9,0,6,428,101,3,536,238,55,17,309,3,0,8,313,46,0,361,94,23,3,118,0,0,3,118,19,0,139,233,34,9,282,0,3,3,282,41,0,319,284,135,36,452,5,15,26,476,213,20,711,20,13
302,0,3,0,10,9,5,12,22,91,4,119,0,6,3,8,5,0,7,14,23,0,37,0,12,4,18,9,6,12,30,61,0,94,3,19,14,36,7,10,23,61,95,0,158,3,29,15,53,24,25,44,93,199,0,296,27,128,31,181,22,32,51,228,277,0,505,68,196,62,331,14,19,37,366,272,4,643,134,245,54,436,16,16,31,462,433,3,899,315,278,53,643,16,9,31,677,383,0,1057,410,216,46,678,15,4,14,691,332,4,1030,370,166,34,573,3,3,12,587,207,0,794,357,139,30,530,10,0,10,540,161,0,698,674,164,56,891,3,6,12,902,230,0,1127,275,84,30,382,13,0,11,400,108,0,507,246,52,10,309,0,3,5,310,58,0,372,94,21,6,120,0,0,0,123,20,0,139,254,41,3,294,3,0,3,297,43,0,346,273,120,37,438,22,0,20,458,156,15,635,12,0
303,3,13,0,24,27,8,39,59,330,3,394,0,12,4,19,0,3,5,26,69,4,93,0,28,0,33,7,17,25,58,119,0,183,7,68,12,79,17,33,50,135,178,0,312,14,92,30,134,33,33,63,195,301,0,502,38,205,43,283,46,52,96,372,388,3,766,109,268,57,428,41,31,71,496,390,0,887,206,367,64,646,19,24,41,688,573,3,1265,401,347,73,819,26,12,36,856,561,5,1420,514,301,57,876,23,19,41,917,493,0,1412,501,249,56,808,8,15,26,829,290,5,1122,485,157,41,684,8,8,16,699,267,3,968,993,274,75,1341,23,4,25,1367,348,0,1714,380,117,21,522,10,4,11,536,201,0,734,324,82,21,419,0,9,9,430,98,0,526,105,37,5,152,0,0,0,154,50,0,204,345,70,18,436,7,0,7,441,97,0,536,373,151,50,579,9,14,19,600,269,35,899,10,12
304,3,3,0,9,12,4,16,21,143,0,165,0,7,0,15,0,7,7,19,37,0,60,0,19,3,21,3,0,3,24,37,0,60,10,12,4,25,6,5,8,36,59,0,87,3,27,4,32,14,7,20,53,103,0,157,19,70,25,115,17,21,37,152,171,0,321,29,93,46,170,13,13,25,196,150,0,353,65,142,40,244,5,9,11,253,192,0,451,157,184,33,370,8,5,15,380,242,0,628,200,156,46,396,7,4,7,408,184,0,595,262,140,32,436,7,0,8,440,115,0,558,273,102,24,404,8,6,11,414,89,3,504,635,169,35,840,9,8,11,857,147,0,1002,180,58,21,256,4,3,6,257,95,0,352,191,50,13,251,3,0,5,253,32,0,283,62,12,3,86,0,0,0,86,15,0,98,304,47,10,367,4,0,3,369,52,0,421,242,90,30,358,14,3,14,373,99,8,482,8,5
305,0,6,5,15,16,12,25,42,191,0,236,0,7,0,11,0,5,6,19,42,0,58,0,7,4,14,10,0,12,34,51,0,89,5,19,7,26,13,10,21,46,63,0,108,4,37,11,54,11,7,21,74,130,0,202,21,99,16,138,21,14,35,174,184,0,357,41,136,39,216,19,14,34,248,169,0,419,106,147,33,285,13,7,18,308,192,0,501,246,201,37,487,10,7,21,509,217,0,732,282,161,43,494,10,3,12,501,174,0,682,331,134,35,507,5,4,13,517,120,4,640,320,98,19,439,4,3,6,444,110,3,557,812,200,41,1041,6,3,15,1055,160,5,1225,247,60,22,326,5,3,3,333,79,0,407,293,49,16,363,0,3,4,367,39,0,409,102,17,6,125,0,0,0,125,24,0,149,742,97,30,868,5,4,10,877,84,0,956,300,128,36,464,7,3,8,474,114,5,587,11,6
306,4,3,4,18,14,16,33,42,151,0,201,0,6,4,14,3,0,8,21,32,0,57,7,34,5,48,24,11,33,75,122,0,196,6,58,5,69,26,25,52,121,166,4,291,18,103,8,129,38,33,80,207,326,4,538,48,310,27,383,54,57,108,494,515,0,1008,133,394,36,558,56,53,104,661,483,7,1155,293,449,42,780,29,29,62,850,568,6,1423,449,408,47,905,29,24,55,965,497,4,1460,512,318,40,872,18,19,34,904,369,3,1281,436,189,33,656,8,6,22,677,199,0,875,365,132,22,516,3,7,8,531,143,3,679,595,203,36,835,6,0,12,847,171,0,1018,191,59,11,259,4,0,4,262,75,0,336,136,33,20,184,0,4,5,190,27,0,215,53,15,0,69,0,0,4,70,8,0,75,113,24,9,140,0,4,3,150,50,0,200,324,188,38,554,23,19,44,598,361,28,988,19,15
307,10,3,0,13,7,0,12,21,52,0,74,0,4,0,5,0,0,0,11,19,0,27,0,10,0,21,6,4,8,29,34,0,69,5,30,3,37,17,5,21,65,75,0,138,15,53,8,76,11,18,31,107,199,0,305,29,134,19,182,23,24,44,228,281,0,509,70,199,27,293,17,26,40,334,270,0,607,152,201,20,370,13,14,27,399,322,4,725,191,134,23,350,9,17,23,380,249,6,628,173,105,15,290,14,9,16,305,167,5,474,146,64,14,218,7,3,13,231,96,0,330,120,40,13,167,0,0,0,176,49,0,225,182,52,10,244,7,0,4,251,72,0,322,73,24,4,104,0,0,3,105,31,0,138,34,13,3,53,0,0,0,56,12,3,69,13,3,0,17,0,0,0,17,9,0,26,25,11,0,43,0,0,0,43,14,0,58,135,65,14,215,6,8,12,224,141,16,378,6,7
308,5,9,9,16,8,9,13,31,109,0,138,0,9,3,16,8,0,11,23,26,0,49,7,22,5,30,19,20,35,66,79,0,145,9,33,6,45,27,13,43,91,138,3,226,10,92,13,112,53,39,97,204,292,3,503,44,233,33,304,65,64,125,430,484,0,921,110,338,38,487,37,40,80,567,444,8,1020,240,332,41,612,20,33,54,667,532,5,1200,377,290,36,696,23,11,37,737,380,6,1120,382,241,46,662,15,8,20,685,259,4,949,331,137,25,504,13,6,19,517,138,0,655,286,95,15,393,4,4,14,408,88,3,497,550,114,32,695,6,8,14,705,168,0,879,208,62,12,279,0,3,3,284,78,0,366,155,28,18,196,4,4,3,199,20,0,224,62,11,3,79,0,0,0,74,9,0,87,144,12,11,171,3,0,3,175,23,0,198,264,118,34,414,12,13,28,443,240,26,705,17,11
309,12,11,10,33,39,28,74,112,483,3,596,14,22,3,35,5,11,22,59,95,0,149,9,73,24,106,27,24,49,156,193,6,346,10,95,26,133,36,40,77,213,296,6,516,27,196,62,288,58,67,127,414,564,0,978,58,574,157,793,78,112,192,987,995,10,1994,224,903,209,1334,70,91,155,1491,954,3,2444,629,976,196,1800,54,67,117,1922,1294,15,3228,1049,1060,222,2326,56,52,109,2430,1264,5,3701,1118,800,181,2108,45,42,85,2193,995,4,3192,1065,547,123,1735,26,21,46,1783,567,4,2357,929,400,107,1437,23,14,37,1477,405,4,1881,1537,558,144,2233,26,23,48,2277,572,6,2856,622,251,58,931,5,4,11,946,259,4,1205,470,128,32,633,6,3,9,643,93,0,738,166,44,14,221,0,0,0,221,54,0,275,434,100,25,569,10,8,18,580,138,4,726,623,388,157,1170,42,29,70,1240,549,57,1844,37,18
310,13,9,3,26,19,20,43,71,277,3,351,0,14,4,19,7,10,16,33,64,0,96,4,38,13,51,23,11,33,88,199,0,283,13,81,23,114,43,32,77,192,302,0,495,29,118,33,180,61,48,110,291,601,5,895,56,301,102,461,111,109,218,680,937,8,1625,183,565,148,889,73,80,153,1049,940,5,1993,440,589,138,1167,64,46,113,1281,1092,5,2379,728,511,127,1372,35,43,74,1445,919,14,2376,723,405,109,1235,36,32,70,1306,664,4,1973,693,264,66,1022,27,13,37,1059,410,9,1472,557,184,59,803,10,11,19,820,289,0,1111,973,261,101,1335,26,18,42,1379,382,8,1771,378,108,35,520,15,10,21,539,176,0,717,249,36,22,312,5,0,3,316,82,0,395,96,16,6,117,0,0,0,117,32,0,150,187,39,19,249,4,9,11,260,84,0,341,359,180,78,620,25,20,45,668,397,47,1115,27,4
311,8,4,13,32,22,26,47,80,293,6,378,7,14,6,22,6,9,10,36,67,0,105,3,28,6,40,36,26,61,107,142,0,251,8,53,18,83,62,34,94,176,286,3,466,22,116,42,170,60,64,126,296,643,0,948,54,340,114,503,98,130,231,732,966,3,1710,177,529,146,860,84,79,159,1014,929,5,1954,456,564,147,1172,51,60,106,1273,1068,16,2362,727,495,110,1335,49,40,93,1424,882,4,2308,718,422,121,1260,44,32,79,1333,684,4,2023,613,270,77,956,24,14,40,998,459,4,1457,475,195,39,713,15,5,23,735,311,3,1048,836,270,79,1186,23,8,36,1225,379,6,1607,375,107,28,508,11,0,13,517,169,0,691,212,57,9,278,0,0,0,282,60,0,343,92,24,3,124,0,0,0,124,38,0,160,153,41,16,207,0,0,0,209,85,0,292,349,207,70,625,23,16,43,664,402,54,1119,31,16
312,4,3,0,13,14,7,18,29,84,0,109,0,3,0,5,9,3,6,15,19,0,33,0,19,0,23,10,9,22,45,46,0,88,8,38,0,47,15,7,19,71,82,0,155,8,75,4,86,22,17,34,122,182,0,302,20,169,22,213,23,33,57,269,280,3,546,62,252,20,335,21,18,41,374,228,4,606,200,205,23,425,12,12,30,452,281,0,740,296,206,20,523,13,13,26,546,194,0,743,286,143,18,452,11,6,16,466,158,0,622,242,103,18,359,7,4,11,369,91,0,464,256,73,17,343,0,5,4,348,71,0,420,418,85,24,528,6,0,5,536,81,0,617,122,27,10,161,0,0,0,157,41,0,198,138,23,3,170,5,0,5,169,14,0,186,39,4,5,49,0,0,0,47,7,0,55,161,21,7,187,0,0,3,189,17,0,211,211,103,31,346,9,5,19,363,146,16,524,5,8
313,5,0,0,9,21,8,28,33,143,3,182,5,12,5,18,6,4,7,26,40,0,62,0,16,10,28,12,7,26,54,101,0,157,3,42,20,67,14,24,44,111,197,0,311,16,90,31,132,40,45,86,216,394,0,612,47,242,59,345,56,82,138,485,742,0,1231,115,421,88,631,51,53,101,728,687,0,1421,282,453,94,833,36,37,71,904,835,9,1748,430,446,99,971,28,26,51,1026,690,5,1722,486,364,73,933,21,23,38,972,532,4,1504,424,227,55,705,10,8,21,730,293,0,1018,375,153,39,568,9,10,13,578,207,0,792,605,183,53,839,9,5,22,860,277,0,1138,231,75,30,335,4,0,4,339,113,0,449,150,33,18,198,3,0,3,196,34,0,227,59,11,9,77,0,0,0,77,17,0,97,120,28,11,160,0,0,0,163,49,6,220,259,173,71,499,18,19,38,541,291,28,862,10,12
