SA3_CODE_2021,C11_1_74_1PF_CU15DS,C11_1_74_1PF_CU15NDS,C11_1_74_1PFnCU15DS,C11_1_74_1PF_NDCO,C11_1_74_Tot,C11_75_99_1PF_CU15DS,C11_75_99_1PF_CU15NDS,C11_75_99_1PFnCU15DS,C11_75_99_1PF_NDCO,C11_75_99_Tot,C11_100_149_1PF_CU15DS,C11_100_149_1PF_CU15NDS,C11_100_149_1PFnCU15DS,C11_100_149_1PF_NDCO,C11_100_149_Tot,C11_150_199_1PF_CU15DS,C11_150_199_1PF_CU15NDS,C11_150_199_1PFnCU15DS,C11_150_199_1PF_NDCO,C11_150_199_Tot,C11_200_224_1PF_CU15DS,C11_200_224_1PF_CU15NDS,C11_200_224_1PFnCU15DS,C11_200_224_1PF_NDCO,C11_200_224_Tot,C11_225_274_1PF_CU15DS,C11_225_274_1PF_CU15NDS,C11_225_274_1PFnCU15DS,C11_225_274_1PF_NDCO,C11_225_274_Tot,C11_275_349_1PF_CU15DS,C11_275_349_1PF_CU15NDS,C11_275_349_1PFnCU15DS,C11_275_349_1PF_NDCO,C11_275_349_Tot,C11_350_449_1PF_CU15DS,C11_350_449_1PF_CU15NDS,C11_350_449_1PFnCU15DS,C11_350_449_1PF_NDCO,C11_350_449_Tot,C11_450_549_1PF_CU15DS,C11_450_549_1PF_CU15NDS,C11_450_549_1PFnCU15DS,C11_450_549_1PF_NDCO,C11_450_549_Tot,C11_550_649_1PF_CU15DS,C11_550_649_1PF_CU15NDS,C11_550_649_1PFnCU15DS,C11_550_649_1PF_NDCO,C11_550_649_Tot,C11_650_749_1PF_CU15DS,C11_650_749_1PF_CU15NDS,C11_650_749_1PFnCU15DS,C11_650_749_1PF_NDCO,C11_650_749_Tot,C11_750_849_1PF_CU15DS,C11_750_849_1PF_CU15NDS,C11_750_849_1PFnCU15DS,C11_750_849_1PF_NDCO,C11_750_849_Tot,C11_850_949_1PF_CU15DS,C11_850_949_1PF_CU15NDS,C11_850_949_1PFnCU15DS,C11_850_949_1PF_NDCO,C11_850_949_Tot,C11_950over_1PF_CU15DS,C11_950over_1PF_CU15NDS,C11_950over_1PFnCU15DS,C11_950over_1PF_NDCO,C11_950over_Tot,C11_Rns_1PF_CU15DS,C11_Rns_1PF_CU15NDS,C11_Rns_1PFnCU15DS,C11_Rns_1PF_NDCO,C11_Rns_Tot,C11_Tot_1PF_CU15DS,C11_Tot_1PF_CU15NDS,C11_Tot_1PFnCU15DS,C11_Tot_1PF_NDCO,C11_Tot_Tot,C16_1_74_1PF_CU15DS,C16_1_74_1PF_CU15NDS,C16_1_74_1PFnCU15DS,C16_1_74_1PF_NDCO,C16_1_74_Tot,C16_75_99_1PF_CU15DS,C16_75_99_1PF_CU15NDS,C16_75_99_1PFnCU15DS,C16_75_99_1PF_NDCO,C16_75_99_Tot,C16_100_149_1PF_CU15DS,C16_100_149_1PF_CU15NDS,C16_100_149_1PFnCU15DS,C16_100_149_1PF_NDCO,C16_100_149_Tot,C16_150_199_1PF_CU15DS,C16_150_199_1PF_CU15NDS,C16_150_199_1PFnCU15DS,C16_150_199_1PF_NDCO,C16_150_199_Tot,C16_200_224_1PF_CU15DS,C16_200_224_1PF_CU15NDS,C16_200_224_1PFnCU15DS,C16_200_224_1PF_NDCO,C16_200_224_Tot,C16_225_274_1PF_CU15DS,C16_225_274_1PF_CU15NDS,C16_225_274_1PFnCU15DS,C16_225_274_1PF_NDCO,C16_225_274_Tot,C16_275_349_1PF_CU15DS,C16_275_349_1PF_CU15NDS,C16_275_349_1PFnCU15DS,C16_275_349_1PF_NDCO,C16_275_349_Tot,C16_350_449_1PF_CU15DS,C16_350_449_1PF_CU15NDS,C16_350_449_1PFnCU15DS,C16_350_449_1PF_NDCO,C16_350_449_Tot,C16_450_549_1PF_CU15DS,C16_450_549_1PF_CU15NDS,C16_450_549_1PFnCU15DS,C16_450_549_1PF_NDCO,C16_450_549_Tot,C16_550_649_1PF_CU15DS,C16_550_649_1PF_CU15NDS,C16_550_649_1PFnCU15DS,C16_550_649_1PF_NDCO,C16_550_649_Tot,C16_650_749_1PF_CU15DS,C16_650_749_1PF_CU15NDS,C16_650_749_1PFnCU15DS,C16_650_749_1PF_NDCO,C16_650_749_Tot,C16_750_849_1PF_CU15DS,C16_750_849_1PF_CU15NDS,C16_750_849_1PFnCU15DS,C16_750_849_1PF_NDCO,C16_750_849_Tot,C16_850_949_1PF_CU15DS,C16_850_949_1PF_CU15NDS,C16_850_949_1PFnCU15DS,C16_850_949_1PF_NDCO,C16_850_949_Tot,C16_950over_1PF_CU15_DS,C16_950over_1PF_CU15_NDS,C16_950over_1PFnoCU15_DS,C16_950over_1PF_NDCO,C16_950over_Tot,C16_Rns_1PF_CU15DS,C16_Rns_1PF_CU15NDS,C16_Rns_1PFnCU15DS,C16_Rns_1PF_NDCO,C16_Rns_Tot,C16_Tot_1PF_CU15DS,C16_Tot_1PF_CU15NDS,C16_Tot_1PFnCU15DS,C16_Tot_1PF_NDCO,C16_Tot_Tot,C21_1_74_1PF_CU15DS,C21_1_74_1PF_CU15NDS,C21_1_74_1PFnCU15DS,C21_1_74_1PF_NDCO,C21_1_74_Tot,C21_75_99_1PF_CU15DS,C21_75_99_1PF_CU15NDS,C21_75_99_1PFnCU15DS,C21_75_99_1PF_NDCO,C21_75_99_Tot,C21_100_149_1PF_CU15DS,C21_100_149_1PF_CU15NDS,C21_100_149_1PFnCU15DS,C21_100_149_1PF_NDCO,C21_100_149_Tot,C21_150_199_1PF_CU15DS,C21_150_199_1PF_CU15NDS,C21_150_199_1PFnCU15DS,C21_150_199_1PF_NDCO,C21_150_199_Tot,C21_200_224_1PF_CU15DS,C21_200_224_1PF_CU15NDS,C21_200_224_1PFnCU15DS,C21_200_224_1PF_NDCO,C21_200_224_Tot,C21_225_274_1PF_CU15DS,C21_225_274_1PF_CU15NDS,C21_225_274_1PFnCU15DS,C21_225_274_1PF_NDCO,C21_225_274_Tot,C21_275_349_1PF_CU15DS,C21_275_349_1PF_CU15NDS,C21_275_349_1PFnCU15DS,C21_275_349_1PF_NDCO,C21_275_349_Tot,C21_350_449_1PF_CU15DS,C21_350_449_1PF_CU15NDS,C21_350_449_1PFnCU15DS,C21_350_449_1PF_NDCO,C21_350_449_Tot
30305,0,3,6,11,17,3,12,7,10,30,14,38,4,15,68,8,22,6,8,46,4,11,0,4,23,3,20,8,15,41,20,127,10,39,203,57,250,57,83,444,13,37,12,18,77,0,9,0,0,15,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,20,3,7,31,119,554,115,215,1000,0,0,0,0,0,0,7,0,3,8,4,30,4,11,59,7,24,7,17,50,7,10,0,18,32,7,8,8,12,36,15,75,26,41,160,58,258,58,150,527,22,79,32,46,182,4,15,4,7,37,0,4,0,10,5,0,5,0,0,4,0,0,0,0,0,0,4,0,0,6,0,16,4,10,24,129,535,156,323,1136,0,6,0,4,4,0,4,3,0,8,4,9,10,18,44,9,35,8,19,70,4,22,9,7,36,5,14,3,8,32,15,83,15,39,145,64,341,89,142,635
30306,0,3,5,4,12,0,20,8,5,31,7,22,9,11,39,3,14,3,11,27,0,7,0,3,13,5,4,3,6,17,16,79,31,38,160,24,195,64,94,376,11,19,11,11,50,3,8,3,0,15,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,3,10,24,66,386,140,184,780,0,0,0,0,0,0,3,3,7,9,4,20,7,3,34,4,20,9,10,38,0,10,4,3,23,8,7,4,13,36,6,34,5,19,65,37,150,55,102,344,23,74,24,28,146,8,14,10,8,33,0,7,0,4,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,0,5,21,89,353,111,211,770,0,0,0,0,0,0,0,0,0,0,0,10,7,9,28,4,16,9,6,29,4,4,0,5,15,6,9,8,5,25,5,31,17,16,69,46,202,49,92,384
30401,0,0,0,0,0,0,3,0,0,6,3,0,0,0,9,0,3,0,3,4,0,3,0,0,3,0,4,5,3,12,8,41,10,19,75,30,91,29,25,174,5,23,3,13,46,0,6,0,4,13,0,0,5,0,3,0,3,0,0,5,0,0,0,0,4,0,0,0,0,6,0,0,3,0,3,53,178,49,72,353,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,4,3,0,4,9,5,21,11,9,35,20,113,39,40,213,4,27,5,18,58,4,13,4,8,27,4,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,10,41,192,62,88,380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,5,0,0,0,0,5,0,0,0,0,0,4,15,0,0,31,16,106,35,34,200
30402,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,3,4,0,10,0,7,0,0,7,0,5,3,0,8,9,21,10,6,43,26,79,39,21,162,10,29,15,12,69,5,7,0,3,15,7,5,0,0,7,0,0,0,5,5,0,0,3,0,3,0,0,0,0,6,0,4,0,0,4,51,170,69,54,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,6,3,9,4,9,21,19,91,41,17,170,14,63,20,11,116,10,20,8,0,44,5,11,0,3,24,0,6,0,0,8,0,3,0,0,3,0,0,0,0,4,0,0,0,5,7,60,207,82,49,401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,3,0,3,0,3,9,0,6,0,0,15,17,72,21,16,123
30403,0,3,0,4,5,0,14,3,0,16,0,5,0,4,16,0,8,0,6,15,0,4,4,3,8,0,10,10,6,23,3,42,16,24,85,10,91,37,33,170,10,26,18,14,69,3,12,0,8,24,4,11,4,6,22,4,0,4,0,10,0,0,3,0,3,0,6,0,4,8,0,0,3,8,14,39,229,106,114,486,0,0,0,0,0,0,0,0,0,0,0,5,5,8,11,0,7,0,3,15,0,3,0,4,14,0,7,3,5,14,0,27,18,13,54,16,91,37,45,193,9,71,33,27,140,0,29,21,11,61,4,4,4,0,19,6,5,3,5,22,0,3,5,0,5,0,5,0,0,8,0,3,5,0,7,40,257,139,132,561,0,0,0,0,0,0,0,0,3,3,0,12,7,7,23,0,0,0,5,11,0,3,0,3,4,0,5,6,5,14,10,52,22,13,100,15,126,58,58,263
30404,0,6,5,5,25,0,37,6,16,67,16,57,11,29,112,9,32,6,28,66,5,23,5,12,42,0,24,4,13,48,17,88,18,33,160,34,124,52,43,255,4,24,13,6,52,0,5,0,4,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,5,13,93,445,122,195,856,4,0,0,0,3,0,0,3,3,8,3,45,8,22,75,12,43,10,24,89,0,21,3,14,33,0,31,9,12,56,7,57,23,29,110,33,156,47,70,295,36,88,31,26,177,8,12,12,7,42,0,0,7,5,16,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,4,8,13,93,463,150,218,933,0,6,6,4,11,0,3,0,6,11,3,33,3,13,59,11,31,13,24,69,9,17,0,17,42,10,30,6,10,56,9,50,15,17,90,37,181,63,78,358
30501,0,5,4,5,15,0,16,0,3,25,0,13,9,13,32,0,8,6,15,28,0,7,9,4,21,0,16,5,9,35,8,46,16,19,91,3,70,32,43,146,14,36,20,21,93,0,37,23,11,70,0,5,11,4,22,0,8,7,5,16,3,0,3,0,8,0,3,6,8,15,0,7,3,7,18,31,285,154,160,633,0,0,0,0,3,0,0,0,8,10,0,13,0,3,29,0,12,7,9,30,0,4,0,7,18,0,11,3,13,29,6,34,4,18,59,8,79,33,27,146,17,71,55,38,174,12,30,46,31,120,5,27,13,13,56,4,11,14,9,37,3,3,3,0,11,0,7,12,5,18,0,9,0,6,22,67,323,190,181,762,0,0,0,0,0,0,0,0,0,0,0,18,4,11,32,0,7,4,12,17,0,3,0,6,7,0,16,0,9,20,4,45,13,26,86,16,139,40,53,247
30502,0,9,4,12,19,0,42,5,7,58,3,28,8,17,47,0,15,3,14,31,0,9,4,9,19,6,15,4,6,35,0,61,18,15,99,7,95,35,42,187,7,38,12,23,82,6,13,3,3,25,4,12,3,3,21,0,5,0,0,6,0,0,0,0,3,0,4,0,0,8,0,0,7,0,9,37,349,103,162,653,0,0,0,0,3,0,0,4,5,3,5,33,8,7,54,5,22,6,9,40,0,8,0,10,18,0,8,3,12,25,0,32,6,20,53,8,115,36,47,206,14,73,26,21,123,3,34,8,4,54,0,9,0,11,20,0,5,9,0,15,0,3,3,3,11,0,10,0,3,11,0,6,0,9,17,44,350,108,157,661,0,6,0,0,3,0,0,0,5,3,0,32,8,20,52,0,25,3,15,40,0,3,0,5,11,0,9,0,7,13,3,34,14,16,66,9,116,19,46,191
30503,0,9,0,5,10,0,29,0,13,47,3,25,4,11,43,0,16,11,11,44,0,14,11,17,30,0,47,7,34,88,12,123,33,60,230,17,134,64,76,290,14,51,25,23,115,6,41,14,8,73,4,16,5,8,25,4,8,8,3,15,0,0,0,0,0,0,5,8,0,13,0,11,6,13,32,61,521,192,290,1058,0,0,0,4,5,0,0,0,4,9,0,28,5,16,47,0,19,8,13,36,0,12,7,11,28,0,17,7,12,36,5,114,37,57,221,27,143,73,80,319,17,98,46,50,204,14,49,33,18,110,4,15,7,16,42,4,10,6,5,21,4,7,5,0,18,3,7,4,3,17,3,8,0,6,24,82,531,243,302,1158,0,5,0,0,6,0,0,0,4,3,0,28,9,12,49,0,12,6,13,28,0,7,0,5,16,0,11,4,16,34,6,119,32,58,216,26,232,76,88,421
30504,0,0,3,5,9,0,6,4,0,8,0,5,5,0,8,0,6,4,6,15,0,4,4,0,11,0,17,5,10,31,0,51,16,23,97,10,110,33,45,198,9,31,15,17,72,0,22,8,8,39,0,8,4,0,11,0,7,0,0,10,0,0,0,0,7,0,0,0,4,10,0,0,0,9,8,33,265,97,129,530,0,0,0,0,5,0,0,0,0,0,0,7,0,4,12,0,6,5,3,18,0,7,3,3,10,0,9,4,4,22,6,38,14,17,73,7,68,30,43,149,5,60,31,32,127,5,27,19,8,64,3,18,3,7,31,0,6,7,3,11,4,7,3,0,14,0,5,3,0,10,0,3,0,9,12,39,259,122,139,566,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,3,7,0,3,4,0,10,0,7,7,6,22,0,36,8,17,63,6,100,35,41,181
30601,0,0,3,8,11,0,17,0,3,18,8,21,4,3,37,5,38,6,27,80,4,58,4,14,79,9,174,20,37,242,41,208,36,56,343,39,150,16,47,247,5,22,4,6,31,3,5,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,6,13,0,7,34,126,706,97,205,1139,0,0,0,0,0,0,0,0,3,3,0,19,4,9,34,3,13,5,5,30,7,26,0,12,43,7,75,19,27,132,19,210,51,61,342,53,231,44,80,411,9,67,16,19,118,4,22,3,5,34,0,9,0,0,9,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,13,0,3,21,103,688,144,237,1173,0,0,0,0,5,0,0,0,0,12,0,10,0,3,19,0,23,3,11,39,0,14,0,3,18,3,31,8,20,62,20,129,22,49,225,48,252,49,89,442
30602,3,30,3,19,60,5,103,9,30,150,34,211,20,58,325,27,328,30,94,475,25,227,29,67,346,40,380,40,89,549,98,541,72,143,853,27,126,20,34,204,3,21,3,0,31,5,14,5,0,21,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,6,65,3,20,95,275,2056,231,558,3124,5,17,0,7,21,0,17,4,16,35,11,113,18,51,190,35,176,25,73,310,20,182,19,65,291,36,360,48,114,554,99,565,120,177,962,84,405,85,147,723,12,51,18,20,103,4,21,0,5,36,0,6,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,47,3,24,73,318,1959,339,698,3305,0,10,0,9,22,0,11,8,15,33,11,97,19,52,172,22,149,6,72,252,18,102,8,38,171,33,274,36,110,459,52,428,86,174,734,132,615,109,239,1100
30603,0,19,6,8,33,3,43,6,5,57,17,106,6,43,162,6,143,17,53,220,3,77,9,24,108,16,137,5,19,181,14,55,5,12,89,5,22,5,4,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,6,0,15,0,4,25,74,623,50,177,916,0,7,0,5,8,0,6,7,5,21,15,66,8,37,127,14,146,18,50,222,13,54,6,28,102,14,120,20,40,192,16,118,15,34,180,9,47,4,12,72,0,0,0,0,4,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,17,0,5,23,87,578,75,216,950,3,11,0,6,17,0,14,0,4,22,5,51,5,19,83,21,116,15,55,201,10,32,0,22,63,10,120,15,56,199,30,119,30,46,219,14,55,5,16,95
30604,0,4,0,0,3,0,3,0,0,9,5,10,6,10,23,3,22,7,5,36,3,15,0,5,25,0,33,5,5,42,0,27,4,9,42,6,12,3,6,21,0,4,0,0,4,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,16,17,138,28,53,229,0,0,0,0,3,0,0,0,3,3,0,9,0,3,8,0,12,6,3,25,0,12,0,3,20,0,24,0,14,40,9,42,3,18,69,3,34,7,7,51,0,9,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,10,17,150,19,59,245,0,0,0,0,0,0,5,0,0,4,0,4,0,0,9,0,8,0,4,16,0,3,0,7,13,4,21,0,12,43,0,28,0,17,45,7,39,3,15,68
30605,0,18,3,10,29,0,40,4,10,54,14,61,8,35,120,10,94,10,40,152,7,82,3,22,114,15,159,14,29,218,22,113,16,18,176,5,18,0,3,27,0,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,27,0,11,37,86,619,61,178,934,0,3,3,6,10,0,3,0,3,9,3,36,8,18,65,11,57,10,31,112,7,56,9,34,103,19,130,17,39,203,37,195,21,40,294,10,61,12,12,89,0,7,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,24,0,0,29,90,564,86,197,932,0,7,0,3,15,0,5,0,7,13,6,29,6,23,65,14,44,5,32,88,5,25,0,15,49,18,111,9,53,186,32,153,26,69,279,25,100,13,37,177
30701,4,15,0,4,25,0,29,0,5,29,7,71,8,25,106,13,103,17,23,154,10,49,6,9,70,9,67,5,18,98,9,59,7,5,76,0,13,0,7,18,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,17,0,3,25,44,430,45,107,623,0,10,0,0,13,0,4,4,0,10,0,35,11,23,59,12,124,10,25,165,16,91,14,35,149,14,135,8,19,180,14,93,7,24,131,3,28,0,5,37,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,7,18,66,530,47,131,781,0,8,0,0,11,0,10,3,0,15,6,53,3,15,66,8,84,7,36,133,4,86,6,22,121,23,150,23,40,229,13,137,19,37,203,14,40,3,12,68
30702,0,9,0,5,17,0,16,0,3,18,4,34,6,15,61,12,79,17,24,129,10,91,0,25,129,16,138,13,24,186,19,75,13,11,119,3,18,0,0,29,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,5,20,72,476,49,110,703,0,3,0,0,3,0,3,0,0,4,0,21,8,5,32,0,60,6,20,88,9,75,3,21,102,24,185,17,46,275,19,140,13,30,209,13,34,4,4,54,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,6,18,74,529,53,133,793,0,0,0,5,5,0,0,0,0,5,5,21,5,10,38,0,23,3,16,50,3,52,14,15,85,24,192,22,63,300,34,184,22,49,289,9,49,6,10,75
30703,0,0,0,0,9,0,12,0,0,17,18,42,5,23,81,10,99,17,37,163,12,109,12,23,163,21,200,22,31,276,12,70,7,11,103,8,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,12,83,560,60,129,828,0,6,0,5,11,0,3,0,0,4,3,15,3,4,30,0,50,10,31,101,7,64,10,26,105,24,222,26,54,328,27,122,12,32,195,6,18,4,7,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,10,22,71,519,76,165,826,0,9,0,4,8,0,4,0,3,5,0,14,0,10,25,5,33,5,21,59,5,45,0,22,69,12,150,17,59,242,33,186,24,54,301,10,44,7,8,77
30801,4,23,3,18,43,3,26,5,6,43,11,63,6,10,87,0,30,0,3,45,0,3,0,8,17,4,17,0,3,27,0,17,3,7,28,0,38,4,9,56,3,25,0,5,36,0,4,0,4,5,0,0,0,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,5,19,34,275,27,78,417,0,21,3,14,37,0,13,0,3,21,5,67,3,16,96,12,73,9,18,111,0,43,3,13,62,7,47,5,24,87,15,44,11,6,72,6,18,3,3,27,0,0,0,0,0,0,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,4,7,56,339,45,100,540,6,19,0,5,33,5,12,4,11,21,10,75,5,21,110,9,68,0,22,94,6,22,3,7,45,10,66,14,22,102,13,71,10,23,107,13,64,6,11,104
30803,0,36,8,11,53,7,91,13,17,121,30,165,13,39,250,10,174,19,75,284,12,150,23,64,252,38,353,30,130,546,56,436,54,121,664,35,165,26,36,264,0,12,0,4,15,0,6,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,5,47,0,23,79,199,1635,189,516,2536,3,9,0,6,12,0,10,0,4,23,6,102,10,34,149,16,127,18,54,213,17,126,18,62,226,48,375,43,102,568,104,648,89,184,1027,71,252,44,82,448,13,23,9,8,52,0,3,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,28,9,20,59,293,1710,230,561,2797,0,9,0,3,15,5,14,6,7,23,7,70,7,47,130,18,111,10,57,189,19,82,17,64,183,27,293,34,104,464,83,513,90,171,854,84,464,56,137,740
30804,0,6,3,0,6,0,26,0,3,32,0,27,7,6,41,0,16,4,4,28,5,10,0,4,14,0,25,3,7,38,3,19,0,0,19,0,7,6,5,20,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,11,16,156,18,32,219,0,5,0,0,0,0,0,0,0,7,0,14,0,5,23,4,15,4,13,36,0,26,4,8,34,0,17,3,4,23,5,28,0,7,36,0,11,0,6,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,8,14,117,13,34,178,0,4,0,0,4,0,3,0,4,9,0,19,4,0,17,0,9,0,5,21,4,18,3,3,29,6,39,0,12,57,9,19,5,8,49,7,14,0,0,22
30805,0,14,5,7,18,6,40,8,19,73,14,83,9,16,122,10,53,6,32,99,6,43,3,6,61,12,56,13,22,110,10,127,14,40,189,23,116,13,33,185,0,25,7,14,37,0,14,0,3,19,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,20,4,13,38,95,582,73,213,966,0,8,0,7,13,0,10,0,3,17,9,61,9,20,100,9,142,7,26,192,10,158,17,38,233,35,235,20,62,352,30,151,28,45,248,18,62,14,20,110,0,13,5,0,17,0,6,0,0,6,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,13,36,121,852,105,231,1307,0,11,0,4,9,0,3,0,5,14,7,55,10,28,103,18,121,13,35,185,13,103,14,37,169,19,190,39,51,298,59,323,28,78,484,41,185,15,42,285
30901,0,0,0,5,4,0,3,0,8,8,0,12,0,5,20,0,12,3,5,31,0,8,0,6,16,3,57,9,28,102,18,216,55,90,384,40,200,47,110,394,15,64,17,28,130,3,25,10,23,62,3,9,4,8,27,0,3,5,0,5,0,0,0,0,0,0,0,0,0,5,0,19,8,4,29,88,640,164,321,1214,0,0,0,0,6,0,0,0,0,3,0,3,4,3,6,0,9,0,15,20,0,3,0,11,12,0,20,4,21,45,8,134,44,72,254,29,245,62,119,458,23,94,28,52,188,15,44,22,21,94,7,18,10,13,39,3,3,5,3,21,3,3,0,0,13,0,4,3,0,8,0,11,5,9,22,85,589,184,328,1184,0,4,0,0,4,0,0,0,5,8,0,7,3,11,18,0,9,4,10,19,0,4,0,3,5,0,14,0,11,27,3,26,11,23,63,9,178,48,102,344
30902,0,0,0,10,7,0,8,5,3,16,0,8,4,9,26,4,17,10,25,52,0,31,4,19,53,5,118,30,43,197,35,248,49,109,444,61,201,58,91,415,23,62,23,21,131,0,15,3,0,26,3,3,0,8,11,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,7,0,12,28,136,745,190,357,1431,0,0,0,0,0,0,0,0,0,4,0,12,7,9,28,3,14,0,16,33,0,4,3,8,15,3,42,10,25,71,19,158,39,94,310,45,232,86,125,480,29,89,37,39,189,8,37,18,15,82,0,18,7,6,34,0,6,0,0,3,0,0,0,0,0,0,3,0,0,3,4,9,7,3,30,110,616,205,354,1290,0,0,0,7,10,0,4,0,0,4,0,12,4,17,29,4,8,4,14,33,0,5,0,4,14,0,12,3,8,25,3,33,4,33,74,17,169,40,94,324
30903,0,0,4,21,24,0,17,0,7,26,3,24,8,16,53,5,25,7,16,50,3,18,7,15,46,3,79,14,37,134,36,405,83,153,671,57,305,79,129,572,12,58,16,36,128,3,13,6,10,34,0,3,0,4,11,0,6,6,3,12,0,0,0,0,5,0,0,0,0,0,0,23,7,13,40,132,970,240,461,1808,0,4,0,0,9,0,0,0,7,9,3,16,12,17,48,3,29,9,17,50,0,11,5,11,25,6,32,13,22,65,23,248,48,156,469,73,418,94,214,799,23,95,34,89,245,10,34,9,36,87,0,21,3,4,27,0,7,7,0,8,0,5,0,0,8,0,0,0,7,5,0,15,3,15,34,136,925,238,594,1891,0,4,0,0,5,0,0,0,7,10,0,12,7,20,43,0,21,3,16,36,0,11,3,15,30,0,18,0,15,35,5,95,21,52,175,56,371,93,216,739
30904,0,0,0,0,4,0,0,0,0,0,0,4,0,0,7,0,3,3,0,8,0,8,6,9,13,6,16,3,6,29,10,37,9,12,63,7,58,10,11,84,0,13,4,5,20,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,12,23,146,32,40,246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,4,0,0,8,0,9,4,4,16,3,22,10,10,42,9,59,16,16,96,5,21,8,7,40,0,11,0,3,11,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,20,127,28,51,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,3,0,6,0,8,11,0,9,3,4,16,11,35,4,14,67
