SA2_CODE_2021,C16_Rel_NS_0_14,C16_Rel_NS_15_24,C16_Rel_NS_25_34,C16_Rel_NS_35_44,C16_Rel_NS_45_54,C16_Rel_NS_55_64,C16_Rel_NS_65_74,C16_Rel_NS_75_84,C16_Rel_NS_85ov,C16_Rel_NS_Tot,C16_Tot_0_14,C16_Tot_15_24,C16_Tot_25_34,C16_Tot_35_44,C16_Tot_45_54,C16_Tot_55_64,C16_Tot_65_74,C16_Tot_75_84,C16_Tot_85ov,C16_Tot_Tot,C21_Buddhism_0_14,C21_Buddhism_15_24,C21_Buddhism_25_34,C21_Buddhism_35_44,C21_Buddhism_45_54,C21_Buddhism_55_64,C21_Buddhism_65_74,C21_Buddhism_75_84,C21_Buddhism_85ov,C21_Buddhism_Tot,C21_Christ_Angli_0_14,C21_Christ_Angl_15_24,C21_Christ_Angl_25_34,C21_Christ_Angl_35_44,C21_Christ_Angl_45_54,C21_Christ_Angl_55_64,C21_Christ_Angl_65_74,C21_Christ_Angl_75_84,C21_Christ_Anglic_85ov,C21_Christ_Anglic_Tot,C21_Chr_Ass_Apo_0_14,C21_Chr_Ass_Apo_15_24,C21_Chr_Ass_Apo_25_34,C21_Chr_Ass_Apo_35_44,C21_Chr_Ass_Apo_45_54,C21_Chr_Ass_Apo_55_64,C21_Chr_Ass_Apo_65_74,C21_Chr_Ass_Apo_75_84,C21_Chr_Ass_Apo_85ov,C21_Chr_Ass_Apo_Tot,C21_Chr_Bapt_0_14,C21_Chr_Bapt_15_24,C21_Chr_Bapt_25_34,C21_Chr_Bapt_35_44,C21_Chr_Bapt_45_54,C21_Chr_Bapt_55_64,C21_Chr_Bapt_65_74,C21_Chr_Bapt_75_84,C21_Chr_Bapt_85ov,C21_Chr_Bapt_Tot,C21_Chr_Breth_0_14,C21_Chr_Bret_15_24,C21_Chr_Bret_25_34,C21_Chr_Bret_35_44,C21_Chr_Bret_45_54,C21_Chr_Bret_55_64,C21_Chr_Bret_65_74,C21_Chr_Bret_75_84,C21_Chr_Breth_85ov,C21_Chr_Bret_Tot,C21_Chr_Cath_0_14,C21_Chr_Cath_15_24,C21_Chr_Cath_25_34,C21_Chr_Cath_35_44,C21_Chr_Cath_45_54,C21_Chr_Cath_55_64,C21_Chr_Cath_65_74,C21_Chr_Cath_75_84,C21_Chr_Catho_85ov,C21_Chr_Catho_Tot,C21_C_Chur_Christ_0_14,C21_C_Chur_Christ_15_24,C21_C_Chur_Christ_25_34,C21_C_Chur_Christ_35_44,C21_C_Chur_Christ_45_54,C21_C_Chur_Christ_55_64,C21_C_Chur_Christ_65_74,C21_C_Chur_Christ_75_84,C21_C_Chur_Christ_85ov,C21_C_Chur_Christ_Tot,C21_C_East_Ortho_0_14,C21_C_East_Ortho_15_24,C21_C_East_Ortho_25_34,C21_C_East_Ortho_35_44,C21_C_East_Ortho_45_54,C21_C_East_Ortho_55_64,C21_C_East_Ortho_65_74,C21_C_East_Ortho_75_84,C21_C_East_Ortho_85ov,C21_C_East_Ortho_Tot,C21_C_Jeh_Wit_0_14,C21_C_Jeh_Wit_15_24,C21_C_Jeh_Wit_25_34,C21_C_Jeh_Wit_35_44,C21_C_Jeh_Wit_45_54,C21_C_Jeh_Wit_55_64,C21_C_Jeh_Wit_65_74,C21_C_Jeh_Wit_75_84,C21_C_Jeh_Wit_85ov,C21_C_Jeh_Wit_Tot,C21_C_La_Da_Sai_0_14,C21_C_La_Da_Sa_15_24,C21_C_La_Da_Sa_25_34,C21_C_La_Da_Sa_35_44,C21_C_La_Da_Sa_45_54,C21_C_La_Da_Sa_55_64,C21_C_La_Da_Sa_65_74,C21_C_La_Da_Sa_75_84,C21_C_Lat_Da_Sa_85ov,C21_C_Lat_Da_Sa_Tot,C21_C_Luthe_0_14,C21_C_Luthe_15_24,C21_C_Luthe_25_34,C21_C_Luthe_35_44,C21_C_Luthe_45_54,C21_C_Luthe_55_64,C21_C_Luthe_65_74,C21_C_Luthe_75_84,C21_C_Luthe_85ov,C21_C_Luthe_Tot,C21_C_Ori_Orth_0_14,C21_C_Ori_Orth_15_24,C21_C_Ori_Orth_25_34,C21_C_Ori_Orth_35_44,C21_C_Ori_Orth_45_54,C21_C_Ori_Orth_55_64,C21_C_Ori_Orth_65_74,C21_C_Ori_Orth_75_84,C21_C_Ori_Orth_85ov,C21_C_Ori_Ort_Tot,C21_C_Oth_Pro_0_14,C21_C_Oth_Pro_15_24,C21_C_Oth_Pro_25_34,C21_C_Oth_Pro_35_44,C21_C_Oth_Pro_45_54,C21_C_Oth_Pro_55_64,C21_C_Oth_Pro_65_74,C21_C_Oth_Pro_75_84,C21_C_Oth_Pro_85ov,C21_C_Oth_Pro_Tot,C21_C_Pent_0_14,C21_C_Pent_15_24,C21_C_Pent_25_34,C21_C_Pent_35_44,C21_C_Pent_45_54,C21_C_Pent_55_64,C21_C_Pent_65_74,C21_C_Pent_75_84,C21_C_Pent_85ov,C21_C_Pent_Tot,C21_C_Pres_Ref_0_14,C21_C_Pres_Ref_15_24,C21_C_Pres_Ref_25_34,C21_C_Pres_Ref_35_44,C21_C_Pres_Ref_45_54,C21_C_Pres_Ref_55_64,C21_C_Pres_Ref_65_74,C21_C_Pres_Ref_75_84,C21_C_Pres_Ref_85ov,C21_C_Pres_Ref_Tot,C21_C_Sal_Army_0_14,C21_C_Sal_Army_15_24,C21_C_Sal_Army_25_34,C21_C_Sal_Army_35_44,C21_C_Sal_Army_45_54,C21_C_Sal_Army_55_64,C21_C_Sal_Army_65_74,C21_C_Sal_Army_75_84,C21_C_Sal_Army_85ov,C21_C_Sal_Army_Tot,C21_C_Sev_day_Adv_0_14,C21_C_Sev_day_Adv_15_24,C21_C_Sev_day_Adv_25_34,C21_C_Sev_day_Adv_35_44,C21_C_Sev_day_Adv_45_54,C21_C_Sev_day_Adv_55_64,C21_C_Sev_day_Adv_65_74,C21_C_Sev_day_Adv_75_84,C21_C_Sev_day_Adv_85ov,C21_C_Sev_day_Adv_Tot,C21_Chr_Unit_Ch_0_14,C21_Chr_Unit_Ch_15_24,C21_Chr_Unit_Ch_25_34,C21_Chr_Unit_Ch_35_44,C21_Chr_Unit_Ch_45_54,C21_Chr_Unit_Ch_55_64,C21_Chr_Unit_Ch_65_74,C21_Chr_Unit_Ch_75_84,C21_Chr_Unit_Ch_85ov,C21_Chr_Unit_Ch_Tot
310041304,335,172,262,200,138,77,31,11,3,1233,4346,2095,3321,2713,1574,818,412,121,27,15428,103,48,80,145,73,60,40,12,4,571,269,155,188,279,273,170,138,71,15,1558,0,0,0,0,0,0,0,0,0,0,67,41,43,60,29,23,17,7,0,290,0,0,0,0,0,0,0,0,0,0,1087,476,541,808,527,255,155,81,8,3918,4,0,4,3,5,0,0,4,0,25,28,19,21,27,26,20,8,0,0,152,21,4,17,21,5,0,7,0,0,69,97,51,35,46,29,7,8,3,0,277,12,8,16,24,15,10,7,3,0,92,48,7,0,28,11,4,3,0,0,99,24,13,15,28,10,13,12,0,0,109,152,69,78,88,59,29,14,11,0,499,47,24,41,45,60,39,18,9,5,291,0,0,4,0,3,0,0,0,0,23,31,10,12,16,8,10,13,0,0,101,87,39,50,65,64,55,30,13,8,402
310041565,99,46,84,65,66,25,6,3,0,398,1982,915,1193,1335,956,428,159,37,8,7026,28,21,16,22,33,17,7,0,0,149,190,84,52,131,193,123,57,20,0,858,0,0,0,0,0,0,0,0,0,0,33,17,17,23,18,10,8,0,0,126,0,0,0,0,0,0,0,0,0,0,525,309,157,352,361,160,75,22,9,1959,5,0,0,3,0,4,0,0,0,22,13,4,8,10,11,4,0,0,0,60,5,0,4,4,6,0,4,0,0,24,39,20,16,12,11,7,0,0,0,113,21,6,3,12,18,13,5,0,0,78,20,4,4,12,9,0,0,0,0,46,15,7,6,10,13,3,5,3,0,66,54,29,19,34,34,23,8,0,0,199,38,14,16,25,37,17,15,0,0,167,6,0,4,0,5,3,0,0,0,19,5,4,0,0,0,8,0,0,0,20,33,18,12,32,32,23,12,3,0,173
310041566,157,114,133,97,77,68,32,11,5,693,1631,996,1182,963,781,653,360,143,22,6736,21,11,28,32,17,21,23,4,0,155,115,35,78,81,101,112,81,46,6,666,0,0,0,0,0,0,0,0,0,0,35,16,30,34,12,28,12,10,0,181,0,0,0,0,0,0,0,0,0,0,376,163,178,239,183,148,103,49,7,1452,6,0,0,4,3,3,0,0,0,18,4,0,7,5,5,0,3,0,0,34,12,6,10,6,7,8,5,5,0,53,64,42,33,31,17,22,6,8,0,215,10,3,6,12,9,9,7,3,5,68,6,7,0,4,3,0,0,0,0,13,22,13,16,10,8,8,10,3,0,88,70,35,21,42,22,19,8,3,4,225,39,20,26,18,21,27,21,11,4,186,5,0,0,0,5,3,0,0,0,18,8,5,12,11,3,0,0,0,0,42,56,31,18,29,25,42,23,9,0,229
311011305,240,174,207,190,217,236,192,89,34,1586,2763,1585,1382,1643,1966,1830,1629,792,330,13917,0,6,4,13,11,7,5,0,0,51,189,136,109,189,324,411,479,269,103,2210,0,0,0,0,0,0,0,0,0,0,67,23,18,41,42,54,41,26,5,313,0,0,0,0,0,0,0,0,0,0,473,238,192,290,372,410,360,211,79,2624,0,0,0,0,4,3,0,0,0,9,4,8,0,5,3,3,7,0,0,25,28,15,0,23,20,8,13,9,3,130,13,4,0,4,3,6,12,3,0,41,13,12,9,19,19,32,28,18,6,150,0,0,0,0,4,4,0,0,0,9,0,0,0,0,3,5,3,6,3,21,34,11,10,21,19,28,33,10,0,159,12,9,10,12,26,53,57,29,12,223,0,0,0,0,3,0,7,0,0,18,10,10,0,11,7,9,3,3,0,60,47,38,39,59,89,170,171,112,35,756
311021306,173,126,141,113,139,113,81,38,14,940,1578,1222,1080,1106,1136,931,756,317,118,8253,12,8,20,12,17,13,5,3,0,88,65,52,55,77,141,141,161,73,18,782,0,0,0,0,0,0,0,0,0,0,17,13,17,20,15,19,24,4,0,129,0,0,0,0,0,0,0,0,0,0,150,129,124,140,184,203,161,87,24,1200,0,0,0,5,0,0,0,0,0,7,5,0,0,8,5,11,7,3,0,39,16,10,9,11,21,19,19,5,0,111,25,16,16,7,13,17,6,4,0,107,4,4,10,9,14,9,35,24,6,112,0,0,0,0,0,0,0,0,0,5,7,3,3,8,5,7,8,9,0,53,21,23,23,13,14,16,19,5,5,120,11,7,10,8,16,31,25,21,5,136,5,4,0,0,3,5,0,3,0,20,3,0,0,3,7,3,4,0,0,28,7,12,11,16,38,35,43,31,7,198
311021307,301,185,216,163,177,171,153,90,13,1467,2876,1658,1804,1488,1426,1391,1617,860,206,13327,9,11,32,28,15,12,4,0,0,116,122,69,70,112,167,195,346,322,69,1476,0,0,0,0,0,0,0,0,0,0,16,27,23,18,28,31,30,37,8,212,0,0,0,0,0,0,0,0,0,0,215,120,175,184,213,251,265,241,48,1709,0,0,3,0,0,0,0,0,0,5,5,8,3,9,7,9,9,15,0,73,9,9,3,18,7,17,12,10,7,89,102,37,53,27,21,10,14,8,0,270,12,11,4,4,12,19,17,22,9,108,0,0,0,0,0,0,0,0,0,0,9,4,5,6,13,6,18,12,0,75,43,28,22,30,41,29,40,27,7,271,9,11,14,13,37,37,62,66,15,258,6,0,0,0,0,5,4,0,0,19,21,8,8,9,7,4,7,5,0,64,36,14,17,29,39,56,112,91,16,400
311021308,146,99,119,91,89,72,43,12,6,662,1816,1037,1295,1043,883,680,404,207,81,7452,13,3,20,25,19,7,14,0,0,112,85,65,69,87,130,125,108,51,24,745,0,0,0,0,0,0,0,0,0,0,43,24,19,27,26,10,15,9,4,178,0,0,0,0,0,0,0,0,0,0,245,163,180,177,229,159,124,60,32,1374,0,0,3,0,0,3,0,0,0,5,10,7,9,11,8,13,6,0,0,69,20,7,16,7,13,13,14,7,0,98,27,14,13,13,12,3,4,6,0,84,23,9,4,22,12,4,7,4,0,78,0,0,0,0,0,0,0,0,0,0,6,14,5,4,11,6,7,7,3,70,55,29,22,30,20,19,20,11,0,201,13,14,11,13,30,26,26,13,12,155,0,0,0,0,4,3,4,0,4,15,4,3,6,5,9,7,9,4,0,41,40,19,14,19,33,28,39,15,3,211
311021309,114,44,71,63,52,43,24,27,13,449,1204,712,727,759,751,669,553,307,110,5789,12,7,6,17,16,4,5,0,0,72,64,47,38,70,106,127,127,103,56,738,0,0,0,0,0,0,0,0,0,4,28,7,4,21,19,27,15,9,4,139,0,0,0,0,0,0,0,0,0,0,104,68,76,115,132,133,146,70,42,875,0,0,0,0,3,0,0,0,0,5,0,0,7,4,7,7,4,0,0,29,16,4,12,7,0,8,11,4,0,64,17,6,12,12,5,0,0,4,4,62,3,5,4,6,13,11,15,17,7,92,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,18,31,4,12,9,9,5,20,6,5,97,10,0,3,5,13,27,27,21,5,115,0,0,0,0,0,0,3,4,0,16,0,5,4,0,7,8,3,0,0,24,18,9,4,19,17,25,43,33,14,191
311021310,99,69,60,65,53,55,29,14,0,441,1322,887,776,790,880,749,474,173,58,6105,13,8,19,18,14,5,6,4,0,81,98,94,82,106,174,163,138,79,12,950,0,0,0,0,0,0,0,0,0,0,14,6,6,20,14,16,13,8,0,102,0,0,0,0,0,0,0,0,0,0,235,159,184,158,204,150,127,58,11,1291,6,0,0,5,0,0,0,0,0,16,3,0,4,4,12,0,4,0,0,25,20,12,8,22,12,24,5,0,0,92,47,28,25,28,12,19,7,0,0,176,22,3,8,13,11,21,16,9,0,109,0,0,0,0,0,0,0,0,0,0,4,0,3,3,3,4,0,0,0,15,39,32,32,24,12,21,18,6,0,184,14,0,10,14,29,28,44,11,4,152,0,0,0,0,0,0,0,0,0,9,10,9,3,3,10,8,5,0,0,47,37,34,26,33,56,56,34,16,5,291
311031311,223,124,149,124,118,144,121,68,25,1092,2487,1547,1567,1488,1410,1451,1229,738,327,12239,36,28,50,46,32,37,38,12,0,279,127,126,121,149,242,299,318,234,73,1685,0,0,0,0,0,0,0,0,0,0,70,25,42,41,32,42,57,33,7,342,0,0,0,0,0,0,0,0,0,0,463,308,339,328,322,323,309,205,96,2698,3,4,0,0,7,3,0,7,4,18,23,18,11,14,17,26,10,14,4,136,19,12,15,12,13,15,18,5,0,114,38,33,29,17,17,12,8,9,0,169,6,3,7,7,14,9,8,18,3,83,21,6,4,13,3,0,4,0,0,60,24,6,14,19,5,27,10,9,0,108,96,35,41,52,43,31,18,6,0,328,48,28,42,35,44,71,80,53,21,412,0,0,0,0,4,3,4,11,0,27,38,22,22,21,21,14,7,10,4,156,56,31,45,37,63,48,93,42,14,440
311031312,196,115,119,108,109,82,43,9,4,791,1707,1016,1313,985,889,766,419,164,111,7374,36,9,29,46,26,26,18,13,3,203,65,45,38,60,88,109,89,50,24,560,0,0,0,0,0,0,0,0,0,0,14,8,16,15,16,18,7,6,0,102,0,0,0,0,0,0,0,0,0,0,244,151,132,173,164,148,122,58,21,1207,0,0,0,0,3,0,0,0,0,9,3,0,0,8,9,12,7,4,0,42,3,12,0,0,6,14,6,0,0,44,6,10,7,5,13,3,4,0,0,47,0,5,3,0,3,7,3,3,0,31,6,10,3,6,7,0,0,0,0,33,5,0,0,9,6,0,5,0,0,30,48,29,19,33,15,14,10,0,3,165,8,16,9,14,21,16,26,10,4,129,0,5,0,0,0,0,0,0,0,8,10,9,11,12,5,0,7,0,5,62,32,14,14,22,24,26,21,7,0,170
311031313,89,71,71,53,64,67,39,11,5,472,998,791,689,572,754,670,410,135,29,5060,29,20,18,27,32,16,10,0,0,153,88,98,65,60,128,162,133,77,16,820,0,0,0,0,0,0,0,0,0,0,41,22,37,24,26,22,18,7,0,196,0,0,0,0,0,0,0,0,0,4,251,135,190,134,164,182,114,43,14,1223,0,0,3,0,0,0,0,0,0,6,16,10,11,10,8,0,0,0,0,48,12,6,9,6,5,10,5,0,9,42,34,22,26,16,9,17,4,0,0,126,7,13,3,0,7,10,9,7,0,61,0,0,0,0,0,0,0,0,0,0,14,12,10,3,8,14,14,5,4,86,50,20,33,20,18,13,10,0,4,164,9,0,11,3,21,32,30,11,0,123,0,0,0,0,4,3,0,0,0,9,29,18,17,19,11,11,5,0,3,117,22,14,25,17,25,26,37,14,3,194
311031314,418,221,237,178,144,122,60,30,4,1414,3398,1860,1921,1631,1362,1034,552,176,47,11989,72,24,48,39,39,28,22,4,0,276,102,76,46,115,132,174,147,43,10,852,0,0,0,0,0,0,0,0,0,0,75,46,47,33,36,22,23,4,0,286,0,0,0,0,0,0,0,0,0,0,353,230,188,224,251,196,123,44,13,1621,4,5,0,5,5,0,0,0,0,14,20,6,5,10,6,13,9,0,0,85,17,0,13,16,8,10,10,8,0,82,86,38,23,28,19,19,3,6,0,224,7,3,0,3,9,3,0,0,0,33,0,0,0,0,0,0,0,0,0,0,14,17,11,0,9,15,7,0,0,73,61,20,34,20,25,38,11,3,0,212,27,18,10,29,32,34,45,15,3,213,0,0,0,3,6,3,0,3,0,20,35,15,13,17,11,8,9,4,0,111,33,22,18,28,37,47,27,12,3,231
311031315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311031316,146,89,72,87,97,64,36,29,10,633,1778,1190,1166,1081,1164,939,565,186,75,8153,32,31,26,34,39,34,23,8,0,223,72,48,40,79,118,153,151,72,16,748,0,0,0,0,0,0,0,0,0,0,55,18,27,31,25,30,22,11,0,220,0,0,0,0,0,0,0,0,0,0,312,201,170,200,228,244,156,50,20,1571,4,0,0,0,0,0,0,0,0,13,16,10,14,13,21,16,15,5,0,107,4,3,6,10,6,11,5,3,0,43,15,18,3,7,6,3,3,0,0,65,10,3,5,12,4,17,10,5,0,56,0,0,0,0,0,0,0,0,0,3,13,6,9,11,8,11,5,3,0,58,32,30,18,20,17,20,15,7,0,164,9,6,15,12,25,22,34,19,0,159,0,0,0,0,0,6,0,0,0,8,6,9,8,8,3,9,3,0,0,45,17,3,18,20,39,37,39,9,0,187
311031317,634,322,329,288,237,150,96,46,8,2102,4173,2325,2312,1860,1575,1158,708,281,63,14448,89,41,51,60,42,43,32,0,5,368,119,86,60,123,156,175,134,58,16,930,0,0,0,0,0,0,0,0,0,0,227,122,129,106,73,34,25,12,0,727,0,0,0,0,0,0,0,0,0,0,399,255,248,265,238,223,183,72,15,1887,5,3,0,0,4,0,0,0,0,13,14,18,9,18,17,14,11,3,0,108,30,11,8,27,7,15,5,4,0,116,109,68,44,52,30,22,17,0,0,332,9,3,0,9,3,7,6,0,5,44,10,9,3,0,3,0,0,0,0,25,36,19,12,23,3,18,11,5,0,133,150,99,45,74,55,44,21,5,0,490,34,31,17,32,28,31,44,9,3,223,0,0,3,0,4,7,0,0,0,18,54,36,21,23,23,6,9,5,0,173,33,31,21,24,33,57,39,11,11,260
311031318,56,45,34,42,57,34,37,17,9,326,860,713,439,590,807,677,380,124,33,4613,18,10,11,16,18,14,3,0,0,98,84,72,55,59,101,151,87,49,8,670,0,0,0,0,0,0,0,0,0,0,9,5,5,8,14,21,0,0,0,61,0,0,0,0,0,0,0,0,0,0,104,130,53,75,166,162,84,42,3,823,0,0,0,0,4,0,0,0,0,4,4,0,5,4,4,9,5,0,5,35,4,4,0,9,9,4,10,3,4,51,4,4,7,0,0,3,0,0,0,21,4,3,0,6,4,11,3,0,0,33,0,0,0,0,0,0,0,0,0,0,6,0,0,3,3,4,5,0,0,23,20,18,0,9,20,4,8,4,0,81,4,3,0,10,13,28,21,8,0,95,0,0,0,0,0,5,0,0,0,5,0,7,0,3,3,3,4,4,4,29,17,16,8,15,22,28,24,6,3,132
311031319,334,202,176,174,178,132,81,34,3,1315,3732,2355,2297,2199,2283,1818,837,343,79,15938,31,32,27,60,38,30,29,8,3,251,155,120,91,152,267,318,195,102,28,1437,0,0,0,0,0,0,0,0,0,0,46,20,42,25,34,57,16,10,9,252,0,0,0,0,0,0,0,0,0,0,567,344,281,384,422,416,243,91,25,2786,6,3,0,4,3,6,4,0,0,29,47,33,26,35,32,35,19,12,0,240,27,12,11,20,15,15,15,0,0,107,54,25,28,24,17,13,5,0,0,170,9,3,8,11,17,23,12,3,3,97,15,14,9,11,10,5,0,0,0,54,22,7,13,19,11,36,9,3,0,125,71,45,32,31,40,36,21,7,3,286,35,16,21,26,37,84,45,17,3,289,0,0,0,0,5,3,4,0,0,11,18,18,9,9,11,19,3,10,0,98,51,38,24,51,60,88,51,19,4,401
311041322,135,99,72,91,101,85,41,13,3,643,1412,929,699,988,1111,969,645,205,30,7000,15,5,10,19,14,14,8,4,0,85,163,132,72,116,257,217,248,109,18,1334,0,0,0,0,0,0,0,0,0,0,28,15,13,11,20,16,18,10,0,129,0,0,0,0,0,0,0,0,0,0,243,172,129,168,235,230,144,80,7,1410,0,0,0,0,0,7,0,0,0,4,14,3,10,7,3,9,7,4,0,48,9,5,4,5,5,7,4,0,0,39,11,5,0,8,0,5,5,0,0,38,15,11,6,15,19,18,29,6,0,112,0,0,0,0,0,0,0,0,0,0,9,4,0,4,5,11,6,3,0,41,22,11,10,17,18,22,14,0,5,118,8,0,3,7,21,43,43,31,9,177,0,0,0,0,0,0,3,3,0,7,3,4,3,0,0,8,4,5,0,32,30,18,17,37,33,58,60,19,4,275
311041567,134,75,53,79,58,25,18,5,0,453,1710,858,780,1000,829,493,263,79,25,6031,6,3,3,4,3,3,0,0,0,30,126,83,45,105,160,125,92,31,0,778,0,0,0,0,0,0,0,0,0,0,22,15,4,14,13,13,4,0,0,80,0,0,0,0,0,0,0,0,0,0,221,96,92,141,154,107,56,28,3,902,0,0,0,0,0,3,0,0,0,4,7,7,0,5,11,9,0,0,0,42,6,7,3,6,0,8,0,3,0,36,8,14,4,4,11,0,4,0,0,46,4,3,6,9,3,3,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,6,0,0,0,17,22,8,10,10,14,15,9,0,0,91,13,8,8,5,11,23,15,4,0,89,0,0,4,0,0,4,0,0,0,9,0,0,0,3,4,4,8,0,0,21,31,21,13,27,43,29,19,4,0,186
311041568,98,71,34,83,88,45,14,3,0,443,1750,868,639,1245,1053,601,309,79,27,6576,22,14,7,22,21,10,0,4,0,98,189,132,76,161,249,161,111,35,8,1128,0,0,0,0,0,0,0,0,0,0,47,13,11,33,30,24,17,3,0,179,0,0,0,0,0,0,0,0,0,0,425,233,164,310,271,182,120,29,10,1754,4,0,0,6,0,0,0,0,0,14,8,3,6,9,9,6,4,0,0,50,3,3,0,3,4,3,4,0,0,32,20,8,5,9,4,0,3,4,0,50,32,9,8,23,20,3,3,3,0,106,4,0,0,0,0,0,0,0,0,10,7,6,4,8,0,6,6,3,5,37,22,19,8,14,22,16,5,4,0,116,26,20,5,18,40,38,26,8,0,181,6,0,0,5,0,0,4,0,0,12,19,12,9,12,11,8,3,3,0,76,51,24,21,46,62,40,34,6,0,288
311041569,99,62,54,67,102,88,52,14,4,542,1252,824,608,861,1083,847,577,172,36,6274,10,9,17,15,19,12,3,3,0,95,104,84,57,96,170,162,164,73,15,934,0,0,0,0,0,0,0,0,0,0,25,12,11,9,22,17,20,3,0,126,0,0,0,0,0,0,0,0,0,0,207,137,131,144,173,167,131,59,4,1149,0,0,0,0,0,0,0,0,0,5,5,8,7,3,8,9,3,0,0,38,12,4,0,14,4,10,11,3,0,60,15,8,4,5,0,4,3,0,0,46,8,8,9,8,3,11,3,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,8,4,0,0,19,38,19,13,24,19,18,9,8,0,146,6,7,11,3,23,41,29,19,0,142,0,0,0,0,0,0,3,0,0,6,0,4,3,0,0,4,14,0,0,22,41,41,13,23,40,43,44,14,3,260
311041570,284,175,148,197,239,197,125,42,12,1415,3529,2085,1686,2383,2562,1816,1147,344,88,15652,16,9,6,20,20,10,8,0,0,98,304,278,152,287,478,480,347,148,58,2523,0,0,0,0,0,0,0,0,0,0,73,29,22,46,42,27,19,13,0,264,0,0,0,0,0,0,0,0,0,0,611,317,298,414,472,388,232,104,27,2864,0,0,0,3,0,6,6,0,0,18,8,11,5,9,11,8,10,0,0,66,14,9,8,15,12,16,17,4,3,92,7,3,0,11,0,6,3,0,0,40,59,23,5,36,34,25,28,6,3,224,0,0,0,0,0,0,0,0,0,0,0,0,8,6,12,12,6,13,3,58,45,39,17,27,30,28,25,14,0,238,18,23,13,32,57,81,77,40,10,340,4,4,4,5,10,4,4,4,0,30,8,9,0,4,7,4,6,0,0,48,106,59,27,91,83,107,75,34,9,594
311041571,125,75,110,52,44,34,25,5,0,453,1236,688,989,458,326,206,126,18,13,4057,23,10,20,29,5,5,8,0,0,105,127,62,106,98,90,90,68,23,0,665,0,0,0,0,0,0,0,0,0,0,34,8,30,26,12,9,8,0,0,133,0,0,0,0,0,0,0,0,0,0,442,169,268,205,160,97,60,23,6,1431,0,0,4,0,0,0,0,0,0,4,6,8,6,8,0,5,3,0,0,38,33,11,9,6,7,10,0,0,0,74,59,16,41,9,4,10,0,0,0,146,11,3,9,7,8,4,0,0,0,38,0,3,0,0,0,0,0,0,0,5,26,3,9,8,14,0,5,4,0,77,88,16,37,42,14,9,8,0,0,209,27,7,27,16,18,11,10,3,0,130,3,0,0,0,0,3,0,0,0,16,12,3,9,3,3,5,4,0,0,39,59,13,24,23,26,18,16,11,0,173
311051323,216,132,197,137,117,107,83,61,32,1071,2218,1316,1726,1250,1051,987,1007,827,492,10869,18,4,15,32,24,20,14,7,11,151,105,81,81,115,176,189,253,255,113,1368,0,0,0,0,0,0,0,0,0,0,40,17,22,21,21,22,32,31,13,227,0,0,0,0,0,0,0,0,0,0,271,157,165,215,204,179,213,210,75,1685,5,0,0,0,0,0,3,0,8,16,13,8,6,9,8,6,7,8,0,61,15,4,6,16,9,26,16,20,12,126,46,26,31,11,8,4,14,4,0,142,34,13,14,11,10,18,18,22,14,159,0,0,0,0,0,0,0,0,0,0,8,3,4,5,9,8,4,12,10,65,56,13,31,35,17,21,34,12,8,220,14,18,17,22,16,24,63,66,25,267,0,0,0,0,0,6,3,10,3,21,11,9,8,6,7,11,10,9,0,73,32,24,23,37,38,41,84,88,31,404
311051324,121,76,75,84,91,72,78,11,14,615,1633,1143,894,1123,1295,1217,806,233,104,8452,3,9,13,10,11,17,11,0,0,78,130,95,51,107,199,196,215,122,46,1157,0,0,0,0,0,0,0,0,0,0,32,13,14,24,25,24,20,11,9,164,0,0,0,0,0,0,0,0,0,0,363,222,145,227,239,262,216,59,22,1760,0,0,0,0,0,3,0,0,0,3,14,11,4,15,19,20,15,8,0,115,0,3,3,8,3,12,0,0,0,37,10,0,3,9,0,0,9,0,3,29,21,6,0,18,17,11,9,7,3,93,0,0,0,0,0,0,0,0,0,0,8,0,0,0,7,7,13,7,3,48,54,28,34,28,33,23,24,14,3,247,11,12,7,13,28,39,45,14,7,178,3,0,0,0,0,5,0,0,0,12,4,3,5,0,4,0,3,4,0,25,41,49,20,43,77,60,92,27,3,426
